,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert,build_script,use_cmake,use_configure,note,Unnamed:,14
3715,PetitSamuel/CNN_optimisation,C,git,https://github.com/PetitSamuel/CNN_optimisation.git,0,-8398015,ec6c574d3bdb59180e46147f51b9989a9e15e314,,RS,autofail.sh,,,Autobuild,Fail,
3711,dreaqdp/miniomp_pap_fib,C,git,https://github.com/dreaqdp/miniomp_pap_fib.git,0,-8378015,bf005c63098d1730cc2c0d79a95b621bd54b649c,,RS,autofail.sh,,,Autobuild,Fail,
3706,sskhan67/OpenMP-MPI-,C,git,https://github.com/sskhan67/OpenMP-MPI-.git,0,-8368015,f62d3f3473a211423f049c9659409db62e96135e,,RS,autofail.sh,,,Autobuild,Fail,
3702,Nehabhoi/openMP,C,git,https://github.com/Nehabhoi/openMP.git,0,-8348015,be016e564f087bc9f5c63bf5e8a860217d62fa53,,RS,autofail.sh,,,Autobuild,Fail,
3698,lamyaraed/Parallel-Processing,C,git,https://github.com/lamyaraed/Parallel-Processing.git,0,-8348015,c91040c5133b74d81f706a8f25c85d520d70bd2a,,RS,autofail.sh,,,Autobuild,Fail,
3624,rossmccrann/kth-degree-of-separation,C,git,https://github.com/rossmccrann/kth-degree-of-separation.git,0,-8168015,5c40ace979d61124ff3d209d222ac4a2d6fed285,,RS,default_make.sh,,FALSCH,Autobuild,Success,
3617,forestdan/OpenMPLearn,C++,git,https://github.com/forestdan/OpenMPLearn.git,0,-8138015,2a899414fc02c53e163ac20513a8ed9c75e86931,,RS,autofail.sh,,,Autobuild,Fail,
3609,catamaro/CPD_Project,,git,https://github.com/catamaro/CPD_Project.git,0,-8118015,7571c5eae7269ec64b7d436f6a8c4f5673f55d88,,RS,autofail.sh,,,Autobuild,Fail,
3605,meaydira/GameofLifeParallel,C,git,https://github.com/meaydira/GameofLifeParallel.git,0,-8108015,53e4ea4846b5db99407ece7ba8d91be5bd45159b,,RS,autofail.sh,,,Autobuild,Fail,
3600,Droidverine/PrimeCounter,C,git,https://github.com/Droidverine/PrimeCounter.git,0,-8098015,59742c4d7ecdad82f07f5c023bb62f8f50f27b12,,RS,autofail.sh,,,Autobuild,Fail,
3596,NataliaPopkova/Kramer_Method_omp,C++,git,https://github.com/NataliaPopkova/Kramer_Method_omp.git,0,-8088015,a202133dcee723dec59573be2a02c9e4aef8df63,,RS,autofail.sh,,,Autobuild,Fail,
3623,david-kishi/Learning-Parallelized-Computing,C,git,https://github.com/david-kishi/Learning-Parallelized-Computing.git,0,-8158015,c6989b635b773de508722bde1a01a17db92658dd,,RS,autofail.sh,,,Autobuild,Fail,
3657,jerrykress/Lattice-Boltzmann-OpenMP,C,git,https://github.com/jerrykress/Lattice-Boltzmann-OpenMP.git,0,-8238015,6c539b0d92920a3f583436badd88e9ffbc46e3d2,,RS,autofail.sh,,,Autobuild,Fail,
3653,lydiaastrella/Parallel-Dijkstra-OpenMP,C,git,https://github.com/lydiaastrella/Parallel-Dijkstra-OpenMP.git,0,-8238015,4c0d124bd31b9a76fe4d9ece3dcd426e356b5129,,RS,autofail.sh,,,Autobuild,Fail,
3648,timmitommi/DD2356-assignment-2,C,git,https://github.com/timmitommi/DD2356-assignment-2.git,0,-8228015,3f38fa4c46a64dc1a24fefcb89321a78cf049783,,RS,autofail.sh,,,Autobuild,Fail,
3640,guipiccoli/OpenMP-Mandelbrot,C,git,https://github.com/guipiccoli/OpenMP-Mandelbrot.git,0,-8218015,3bfbad51f965ee1b08d9097b15a9a391930fe22f,,RS,autofail.sh,,,Autobuild,Fail,
3635,rskim47/smoothing-openmp,C,git,https://github.com/rskim47/smoothing-openmp.git,0,-8188015,1fcac28b67d3bb0c82988117e352b0abe63b9e26,,RS,autofail.sh,,,Autobuild,Fail,
3631,anna-kay/quicksort-algorithm-parallelization-openMP-cilk,C,git,https://github.com/anna-kay/quicksort-algorithm-parallelization-openMP-cilk.git,0,-8188015,527b12071cdc94115d11b78b70fb003147300982,,RS,autofail.sh,,,Autobuild,Fail,
3726,nnadnad/openmp,C,git,https://github.com/nnadnad/openmp.git,0,-8428015,14d89de927ffbd05ca315cf5f0ca33cbc8047d7d,,RS,default_make.sh,,FALSCH,Autobuild,Success,
3821,Mithradatha/parallel-pagerank,C,git,https://github.com/Mithradatha/parallel-pagerank.git,0,-8918015,6c5904a850705885f5480dce338b40f25f0a1088,,RS,autofail.sh,,,Autobuild,Fail,
3817,karelispanagiotis/VP_Tree_Construction,C,git,https://github.com/karelispanagiotis/VP_Tree_Construction.git,0,-8908015,1eddc6c07167ec538ff5fd32f5b91985b600ea45,,RS,autofail.sh,,,Autobuild,Fail,
3811,todemudia/OpenMPBestFit,C,git,https://github.com/todemudia/OpenMPBestFit.git,0,-8888015,fc998ba4843defb65a77300c471bdc8fff63c613,,RS,autofail.sh,,,Autobuild,Fail,
3807,arnov-sinha/parallel-qsort,C++,git,https://github.com/arnov-sinha/parallel-qsort.git,0,-8878015,3ca847ed9aa37d237c8b94edc972033926886f94,,RS,autofail.sh,,,Autobuild,Fail,
3801,Seham-Nasr/openmp,C,git,https://github.com/Seham-Nasr/openmp.git,0,-8858015,2f4bb2e9151c6e3f82fc314c80cdddcd3ffbc1b0,,RS,autofail.sh,,,Autobuild,Fail,
3794,GuilhermeGiacomoSimoes/OpenMP,C,git,https://github.com/GuilhermeGiacomoSimoes/OpenMP.git,0,-8818015,3ae852f4d8b533e342767e340bb91893e83f3686,,RS,autofail.sh,,,Autobuild,Fail,
3824,dave96/libminiomp,C,git,https://github.com/dave96/libminiomp.git,0,-8928015,332541f6a5cf8cafa435f6e2b8b4118c5ce3eb38,,RS,autofail.sh,,,Autobuild,Fail,
3859,r3alkikas/openMPI,C,git,https://github.com/r3alkikas/openMPI.git,0,-9058015,b44d6daf4f5e343f5a7a41ba7fcfe50c70349022,,RS,autofail.sh,,,Autobuild,Fail,
3851,JBamberger/global-illumination,C++,git,https://github.com/JBamberger/global-illumination.git,0,-9028015,ab4a5bc8463f59a6ae7d724bd290790a1cef294b,,RS,autofail.sh,,,Autobuild,Fail,
3846,jeffyjahfar/openMP_practice,C++,git,https://github.com/jeffyjahfar/openMP_practice.git,0,-9008015,4dd8b24eff603407b74f958dc185ae313013c861,,RS,autofail.sh,,,Autobuild,Fail,
3841,Tvkqd/Openmp-RunningTimeEfficiency,C++,git,https://github.com/Tvkqd/Openmp-RunningTimeEfficiency.git,0,-8988015,dbcfe0a62d0f0347f31bbed29d61281cc643391a,,RS,autofail.sh,,,Autobuild,Fail,
3837,SlackCrow/A0,C++,git,https://github.com/SlackCrow/A0.git,0,-8978015,ee5f0ed3bad3b049f797f30f92d7df552d69e446,,RS,autofail.sh,,,Autobuild,Fail,
3832,brunobehnken/OpenMP-Studies,C,git,https://github.com/brunobehnken/OpenMP-Studies.git,0,-8948015,e482472b8236d541b32885c6c17653a32722bf79,,RS,autofail.sh,,,Autobuild,Fail,
3789,danielecesarini/stream,C,git,https://github.com/danielecesarini/stream.git,0,-8808015,0572ee3c0c4a373317724b85cfdac5484ab4bfa4,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
3753,cvalore/openmp-mpi-backup,C,git,https://github.com/cvalore/openmp-mpi-backup.git,0,-8558015,44f5103bd5b4dad5929913de973bc164cb2c4788,,RS,autofail.sh,,,Autobuild,Fail,
3746,bwqr/openmp-prime-generator,C++,git,https://github.com/bwqr/openmp-prime-generator.git,0,-8528015,b419801d4c66d7c112b805ecd6a4d0b55126239e,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
3742,AlvaroCC96/n-sudoku,C,git,https://github.com/AlvaroCC96/n-sudoku.git,0,-8518015,ab1af03f2b2c1477922268035747f512b8e58185,,RS,autofail.sh,,,Autobuild,Fail,
3738,tavorestrepo98/openMP,C,git,https://github.com/tavorestrepo98/openMP.git,0,-8498015,151b69a014e262cce2e728609c736288f1d1bc6a,,RS,autofail.sh,,,Autobuild,Fail,
3734,merttahran/ParallelPrimeFinder,C++,git,https://github.com/merttahran/ParallelPrimeFinder.git,0,-8468015,821ab2cbe96d7a85d87c8d47da929d2ce92b6145,,RS,default_make.sh,,FALSCH,Autobuild,Success,
3728,artem-bondar/parallel-programming,C,git,https://github.com/artem-bondar/parallel-programming.git,0,-8438015,f98e4a0d77807a04f996c5bf06cb3175697509f2,,RS,autofail.sh,,,Autobuild,Fail,
3759,perfan/Diffusion1d_omp,C++,git,https://github.com/perfan/Diffusion1d_omp.git,0,-8588015,beb929bee3ff08a1dbeb80c6e481bdb5b13af6ea,,RS,autofail.sh,,,Autobuild,Fail,
3784,asvilesov/parallelShorts,C,git,https://github.com/asvilesov/parallelShorts.git,0,-8798015,021c0fe2365bba459597b5a8e85db114c20049a5,,RS,autofail.sh,,,Autobuild,Fail,
3778,uma07/Matrix-Multipliaction-openMP,C,git,https://github.com/uma07/Matrix-Multipliaction-openMP.git,0,-8728015,dc131e3a32e6da0d7a9f0f8fcb146c9d92c99aec,,RS,autofail.sh,,,Autobuild,Fail,
3772,elturpin/TP_OpenMP,C++,git,https://github.com/elturpin/TP_OpenMP.git,0,-8688015,1471372ad9e68422baf74ad4c8f13a78f91b71e5,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
3767,gonidelis/vantage_point_tree,C,git,https://github.com/gonidelis/vantage_point_tree.git,0,-8668015,56b26f666b55f64b0d15d8ae22b9e4ac673fb592,,RS,autofail.sh,,,Autobuild,Fail,
3763,Indrasish117/Parallel-Matrix-multiplication-in-C-using-OpenMP,C,git,https://github.com/Indrasish117/Parallel-Matrix-multiplication-in-C-using-OpenMP.git,0,-8628015,506ed252eec835fc4b2bd8e68b14f4681edd9b96,,RS,autofail.sh,,,Autobuild,Fail,
4134,AgentMervin/openmpidemo,C,git,https://github.com/AgentMervin/openmpidemo.git,0,-10048015,a5e1e86f9e862b795a3093533a3c1de3b7b1b4b0,,RS,autofail.sh,,,Autobuild,Fail,
4541,Kcho12/Parallel-Programming-Assignments,C,git,https://github.com/Kcho12/Parallel-Programming-Assignments.git,0,-4498015,8456b706d1fce3ecc9c4318bae1d37d4c47c9fd2,,RS,autofail.sh,,,Autobuild,Fail,
4537,Homagn/openmp_cpp_course,C++,git,https://github.com/Homagn/openmp_cpp_course.git,0,-4478015,6a39aac05b35ea240ae2e36229929ceafc31ee92,,RS,autofail.sh,,,Autobuild,Fail,
4530,mohorka/HPCS,C++,git,https://github.com/mohorka/HPCS.git,0,-4458015,6db8f59b8943db585cbdd56f0e349074043757a0,,RS,autofail.sh,,,Autobuild,Fail,
4581,alapan-sau/SPP-Assignment2,C,git,https://github.com/alapan-sau/SPP-Assignment2.git,0,-4608015,8cba6e9e3c1a25b004999379390fca325c8d78ed,,RS,autofail.sh,,,Autobuild,Fail,
4522,tsuzu/sgx-omp-example,C++,git,https://github.com/tsuzu/sgx-omp-example.git,0,-4428015,7bc4ab605acefa1b3e335b26b054b80c3a1fe5af,,RS,autofail.sh,,,Autobuild,Fail,
4517,daisysermech/OpenMP_Test,C++,git,https://github.com/daisysermech/OpenMP_Test.git,0,-4418015,d03ba3d43389e47a69e7b5fd1c641350d3e0ec91,,RS,autofail.sh,,,Autobuild,Fail,
4542,DmytroShymkiv/OpenMPTestSoloveya,C++,git,https://github.com/DmytroShymkiv/OpenMPTestSoloveya.git,0,-4498015,1969df631e612c7ba6b71f05c2e98d95b3ff8afc,,RS,autofail.sh,,,Autobuild,Fail,
4579,joykm/ecosystem-simulation,C++,git,https://github.com/joykm/ecosystem-simulation.git,0,-4608015,5c31b5eb6adb8f11877ae6d61b200112cebab681,,RS,autofail.sh,,,Autobuild,Fail,
4574,m7azeem/HPC-OpenMP,C,git,https://github.com/m7azeem/HPC-OpenMP.git,0,-4588015,f882a1f934666b267234dff18be973d3da5439c3,,RS,autofail.sh,,,Autobuild,Fail,
4568,ayushsharma-crypto/Floyd-Warshal-Optimization,C,git,https://github.com/ayushsharma-crypto/Floyd-Warshal-Optimization.git,0,-4578015,a4c5fad36affb54038bc173cb0c15f433d63f760,,RS,autofail.sh,,,Autobuild,Fail,
4563,mohsenMahmoodzadeh/Parallel-Gaussian-and-Bilateral-Filter-with-OpenMP-CUDA,C++,git,https://github.com/mohsenMahmoodzadeh/Parallel-Gaussian-and-Bilateral-Filter-with-OpenMP-CUDA.git,0,-4558015,84c095e374be782d8574bf5f8903e466e93a2015,,RS,autofail.sh,,,Autobuild,Fail,
4558,reniby/Parallel-Computing,C,git,https://github.com/reniby/Parallel-Computing.git,0,-4548015,6c75a1c918376cc5ed540e9340e1e0096203490e,,RS,autofail.sh,,,Autobuild,Fail,
4554,womais/fastfft,C++,git,https://github.com/womais/fastfft.git,0,-4528015,39d63263db0239765be92d066eaa3023f1a25656,,RS,autofail.sh,,,Autobuild,Fail,
4511,kaseidis/advec-openMPI,C,git,https://github.com/kaseidis/advec-openMPI.git,0,-4398015,0b1da301b250b04f485b3ab418127fafb1b3a7a1,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
4472,ejetzer/test_openmp,C++,git,https://github.com/ejetzer/test_openmp.git,0,-4278015,4aaa1b3407039d9fb0a1abd826245045c076c76d,,RS,default_make.sh,,FALSCH,Autobuild,Success,
4467,Gusarov2906/OpenMP_and_MPI_Course,C++,git,https://github.com/Gusarov2906/OpenMP_and_MPI_Course.git,0,-4248015,09da8937d05a901b2d03d4f4bfee159b90d41f2b,,RS,autofail.sh,,,Autobuild,Fail,
4462,ChernichenkoStephan/OpenMPI,C,git,https://github.com/ChernichenkoStephan/OpenMPI.git,0,-4238015,05c5d11d96307f705ee5a89be7cd1534a67c3fc4,,RS,autofail.sh,,,Autobuild,Fail,
4454,realfolkcode/Parallel-Wave-Equation-Solver,C++,git,https://github.com/realfolkcode/Parallel-Wave-Equation-Solver.git,0,-4208015,1a1335a63805e685d73f5c2dc5521060092e8134,,RS,autofail.sh,,,Autobuild,Fail,
4449,amm98d/pdc-project-distributed-password-cracker,C,git,https://github.com/amm98d/pdc-project-distributed-password-cracker.git,0,-4188015,d9c1d235a85ac51cd1e5c33a1e24feae2b90d272,,RS,autofail.sh,,,Autobuild,Fail,
4443,eemrys/parallel_programming,C++,git,https://github.com/eemrys/parallel_programming.git,0,-4158015,db2d797e1838e6ae85cda8f77bbc7100155b6e8c,,RS,autofail.sh,,,Autobuild,Fail,
4509,Onsel1/OpenMP,C,git,https://github.com/Onsel1/OpenMP.git,0,-4398015,c7f686fdfba3bfad29dbf7e66a39295906429fb3,,RS,autofail.sh,,,Autobuild,Fail,
4505,darkxaze/HPC_coursecodes,C,git,https://github.com/darkxaze/HPC_coursecodes.git,0,-4378015,0660045bb47d53a3ee15d3320d96c44a62f409bb,,RS,autofail.sh,,,Autobuild,Fail,
4499,sander777/openMP_QuickSort,C,git,https://github.com/sander777/openMP_QuickSort.git,0,-4368015,a59c8f981e58202be4eed56beec290cae132f20c,,RS,default_make.sh,,FALSCH,Autobuild,Success,
4495,matsumon/OpenMP-Functional-Decomposition,C++,git,https://github.com/matsumon/OpenMP-Functional-Decomposition.git,0,-4368015,7179b8182a7ac1dde529c50e27aa82fa2701dc0b,,RS,default_make.sh,,FALSCH,Autobuild,Success,
4490,kobtsev-m/Parallel-Programming-Labs,C++,git,https://github.com/kobtsev-m/Parallel-Programming-Labs.git,0,-4358015,f9a91b1343ced6d5a7e2a07562bcfd96271502d5,,RS,autofail.sh,,,Autobuild,Fail,
4483,OnurArdaB/k-NearestNeighbor,C++,git,https://github.com/OnurArdaB/k-NearestNeighbor.git,0,-4328015,06c9b47f8573652a0f0ce1611346af901d1e0a9a,,RS,autofail.sh,,,Autobuild,Fail,
4479,ngchrbn/Matrix-Puzzle,C,git,https://github.com/ngchrbn/Matrix-Puzzle.git,0,-4328015,a14c4be9045fd85e9a7189c07ce95adcbae434c4,,RS,autofail.sh,,,Autobuild,Fail,
4674,MikeAndroulakis/MPI-simulation-program,C,git,https://github.com/MikeAndroulakis/MPI-simulation-program.git,0,-4898015,b586eefcd1706b44a1e74987d4ebd15ad7e3d602,,RS,autofail.sh,,,Autobuild,Fail,
4682,ahmedGHANIM327/openMP,C,git,https://github.com/ahmedGHANIM327/openMP.git,0,-4938015,0ea63dc16cea483309757d46b1d803a1e9a2956e,,RS,default_make.sh,,FALSCH,Autobuild,Success,
4678,IZIDIA/OpenMP-Testing,C++,git,https://github.com/IZIDIA/OpenMP-Testing.git,0,-4918015,0483a5e50561a062608ca95ca2a10bc2d6e00e0c,,RS,autofail.sh,,,Autobuild,Fail,
4673,gordianbruns/Parallel-Matrix-Multiplication-OpenMP,C,git,https://github.com/gordianbruns/Parallel-Matrix-Multiplication-OpenMP.git,0,-4898015,2c75292ba91c4988fbb4aab315c4f7adb636f4be,,RS,autofail.sh,,,Autobuild,Fail,
4670,FrankYufeiYang/OpenMP,C++,git,https://github.com/FrankYufeiYang/OpenMP.git,0,-4898015,a5032e46f09c3cc22ec37ecb59bb2a45d3e93890,,RS,autofail.sh,,,Autobuild,Fail,
4664,ifedorov17/LU-decomposition,C++,git,https://github.com/ifedorov17/LU-decomposition.git,0,-4868015,aa892fefd7d46860c606e2e52cfbb3ccd4bf293e,,RS,autofail.sh,,,Autobuild,Fail,
4659,godblessedkid/lu-decomp,C++,git,https://github.com/godblessedkid/lu-decomp.git,0,-4848015,31d5da221110c5297e51ef65bc1c51813f23472a,,RS,autofail.sh,,,Autobuild,Fail,
4690,gthomas08/Parallel-Processing-Project,C,git,https://github.com/gthomas08/Parallel-Processing-Project.git,0,-4958015,accd0b6f7219144c998d5676e23d3cbad8f37323,,RS,autofail.sh,,,Autobuild,Fail,
4716,ihkmckernel/openmpbench,C,git,https://github.com/ihkmckernel/openmpbench.git,0,-5078015,f34326e24c9f2d64dd04509b3f636a9f5a868099,,RS,default_make.sh,,FALSCH,Autobuild,Success,
4711,franlopez499/parallel-genetic-algorithm,C,git,https://github.com/franlopez499/parallel-genetic-algorithm.git,0,-5048015,20a04c8bc3b36076a01c15bdbd2d2fd68833cae1,,RS,autofail.sh,,,Autobuild,Fail,
4707,rishabh1212/openmp,C,git,https://github.com/rishabh1212/openmp.git,0,-5028015,94ac288aafe2211276403d3cd1f25312d3b98058,,RS,autofail.sh,,,Autobuild,Fail,
4701,florin-alistar/AlistarSerbanFlorin_Tema1_OpenMP,C,git,https://github.com/florin-alistar/AlistarSerbanFlorin_Tema1_OpenMP.git,0,-5008015,e81c700ebdc1f0cc4bb91358aa5530a12b1f39cf,,RS,autofail.sh,,,Autobuild,Fail,
4695,adhithadias/openmp-mpi-examples,C,git,https://github.com/adhithadias/openmp-mpi-examples.git,0,-4978015,3afe22273c5f77d7272b32a45f5f185e3ed57bde,,RS,autofail.sh,,,Autobuild,Fail,
4658,viniciusalmada/Parallel-Programming,C++,git,https://github.com/viniciusalmada/Parallel-Programming.git,0,-4848015,c0d65f6b4edb2c856f0bda31bb92f359508d2748,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
4615,syndec/omp_test,C++,git,https://github.com/syndec/omp_test.git,0,-4698015,174994541a220f2f2ab8266d0f53cabdabf07ec8,,RS,autofail.sh,,,Autobuild,Fail,
4608,steviejeebies/TravellingSalesmanOpenMP,C,git,https://github.com/steviejeebies/TravellingSalesmanOpenMP.git,0,-4688015,7478aca6164494bd520ee5f50c13a28c64e6fa4b,,RS,autofail.sh,,,Autobuild,Fail,
4603,ahmedsaqib123/OperatingSystem-Project-,C++,git,https://github.com/ahmedsaqib123/OperatingSystem-Project-.git,0,-4678015,4b14552b180c285fd679658846ea0ba3bfc063e9,,RS,autofail.sh,,,Autobuild,Fail,
4599,waqarazhar/BAR_OpenMP,C,git,https://github.com/waqarazhar/BAR_OpenMP.git,0,-4678015,9a3cfe1e6722738ae7a34fa79849eaa9cce1601a,,RS,autofail.sh,,,Autobuild,Fail,
4591,lll-phill-lll/HPC_openmp,C,git,https://github.com/lll-phill-lll/HPC_openmp.git,0,-4638015,8266588797ab1ac646a6ff1ec366426462c41fa0,,RS,autofail.sh,,,Autobuild,Fail,
4587,ambrad/hts,C++,git,https://github.com/ambrad/hts.git,0,-4618015,a2351a0e2f3800dd2c23ad034ba10f8eeb9faa08,,RS,default_make.sh,,FALSCH,Autobuild,Success,
4618,Spiros-Dimitriou/k-means,C,git,https://github.com/Spiros-Dimitriou/k-means.git,0,-4718015,233b92e4597192de574f38797c0b951c3f0f6e3f,,RS,autofail.sh,,,Autobuild,Fail,
4651,koiking213/openmp_benchmark,C,git,https://github.com/koiking213/openmp_benchmark.git,0,-4808015,3a0f4678b2d4604762bfed1fa498e9e3a763e472,,RS,autofail.sh,,,Autobuild,Fail,
4645,salazjos/openMP_2,C++,git,https://github.com/salazjos/openMP_2.git,0,-4788015,b26b87e5d4c97781eef83162c10a356716374b23,,RS,autofail.sh,,,Autobuild,Fail,
4638,Galaxy0106/OpenMP-experiment,C,git,https://github.com/Galaxy0106/OpenMP-experiment.git,0,-4768015,8b46dfccd3c9c6c8cd22a735d612557b9500460b,,RS,autofail.sh,,,Autobuild,Fail,
4631,NelsonNew/SPP-Project-OpenMP,C++,git,https://github.com/NelsonNew/SPP-Project-OpenMP.git,0,-4758015,ed598f39ef7d071b7a57e805d2889a6afc36e6eb,,RS,autofail.sh,,,Autobuild,Fail,
4625,mahlakoane/SharedMemoryMatrixTransposition-Threaded,C,git,https://github.com/mahlakoane/SharedMemoryMatrixTransposition-Threaded.git,0,-4728015,60561734f9eff2fd3e239056926ccacb2abf8e0c,,RS,autofail.sh,,,Autobuild,Fail,
4621,Abhi-Balijepalli/monte-carlo-simulation,C++,git,https://github.com/Abhi-Balijepalli/monte-carlo-simulation.git,0,-4718015,e3f692d5482e9d4ed0498bbd3722cb6e805ec750,,RS,autofail.sh,,,Autobuild,Fail,
4139,JonatasDelatorre/Modelo_HPP_OpenMP,C,git,https://github.com/JonatasDelatorre/Modelo_HPP_OpenMP.git,0,-10068015,b738455298cf3d968664cef7885154f7060b30d8,,RS,autofail.sh,,,Autobuild,Fail,
4241,LucasGMeneses/exercicios-openmpi,C,git,https://github.com/LucasGMeneses/exercicios-openmpi.git,0,-3188015,52e17e196f94336e0c269b4fe9ad0a88d23ecf14,,RS,autofail.sh,,,Autobuild,Fail,
4237,rohitkatariya/parallel-lu-factorization,C++,git,https://github.com/rohitkatariya/parallel-lu-factorization.git,0,-3168015,26b38977ea805030c6a5d58f8c8bd9fe6a60ce08,,RS,autofail.sh,,,Autobuild,Fail,
4233,Vishwanath2001/OpenMp,C,git,https://github.com/Vishwanath2001/OpenMp.git,0,-3148015,f7dc972e2224c1628e6e0a4f6dc635beb2a25bae,,RS,autofail.sh,,,Autobuild,Fail,
4228,marcpaterno/openmp-toy,C++,git,https://github.com/marcpaterno/openmp-toy.git,0,-3138015,7680e087e70254dd32cbc00091b131d0ae84f494,,RS,default_cmake.sh,,FALSCH,Autobuild,Success,
4221,itomilin/openmp_mpi_labs,C++,git,https://github.com/itomilin/openmp_mpi_labs.git,0,-3108015,91136001232d4f8a8df8b579719b5f14a3dc9406,,RS,autofail.sh,,,Autobuild,Fail,
4214,nicholejoy/dijkstra-parallel,C,git,https://github.com/nicholejoy/dijkstra-parallel.git,0,-3068015,d733beda585f6e0e04cda2194e1565069f969390,,RS,autofail.sh,,,Autobuild,Fail,
4248,topanitanw/gups_openmp,C,git,https://github.com/topanitanw/gups_openmp.git,0,-3258015,f894c5297faf8deef5c8eb163531c3544cb15909,,RS,default_make.sh,,FALSCH,Autobuild,Success,
4273,isaaccolleran/project2-openmpi,C,git,https://github.com/isaaccolleran/project2-openmpi.git,0,-3348015,9cb8e2a665c18a0998d8d1ce01464fd5385b613c,,RS,autofail.sh,,,Autobuild,Fail,
4269,carlosepb/BLAS_LAPACK__MPI_OpenMP_CUDA,C++,git,https://github.com/carlosepb/BLAS_LAPACK__MPI_OpenMP_CUDA.git,0,-3328015,ebe5d1a48b6308341373706959100c793a2d4f54,,RS,autofail.sh,,,Autobuild,Fail,
4264,exojosh/OpenMP-Parallel-Threading-Practice,C,git,https://github.com/exojosh/OpenMP-Parallel-Threading-Practice.git,0,-3328015,2a60f9c56fe663a25c904f05843ae4c18f76b560,,RS,autofail.sh,,,Autobuild,Fail,
4260,shaomeng/SZ-EP,C++,git,https://github.com/shaomeng/SZ-EP.git,0,-3308015,737d202beeeb8bf895d5ca5a3269622e5d6b7418,,RS,autofail.sh,,,Autobuild,Fail,
4254,jonahb13/bacteria-growth-simulation,C,git,https://github.com/jonahb13/bacteria-growth-simulation.git,0,-3278015,7db772d5e8c36bb7246880af32971b3143e24823,,RS,autofail.sh,,,Autobuild,Fail,
4250,dutta-alankar/openmp-mpi-pi-calc-demo,C,git,https://github.com/dutta-alankar/openmp-mpi-pi-calc-demo.git,0,-3268015,81f93d9faffcf781ff47590a28f73319d30ae342,,RS,autofail.sh,,,Autobuild,Fail,
4171,wfucsc726ballardfall2019/particles-openmp,C++,git,https://github.com/wfucsc726ballardfall2019/particles-openmp.git,0,-10188015,f84d9311a57dddcb8456cdb1981e7ea21ab74a8f,,RS,default_make.sh,,FALSCH,Autobuild,Success,
4162,daybrayk/paralaldo,C,git,https://github.com/daybrayk/paralaldo.git,0,-10138015,bf28f92029cd638301a8f0df005b80e06f8df394,,RS,autofail.sh,,,Autobuild,Fail,
4156,sharangKulkarni2/high-performance-computing,C,git,https://github.com/sharangKulkarni2/high-performance-computing.git,0,-10118015,0a11c6c22625126645f1348e90ea22588ded4f1c,,RS,autofail.sh,,,Autobuild,Fail,
4152,Sam-the-Unwise/Parallel-Programming,C,git,https://github.com/Sam-the-Unwise/Parallel-Programming.git,0,-10118015,8d3da13a2e893315586435b295550d56a5c67d48,,RS,autofail.sh,,,Autobuild,Fail,
4147,BillyStudio/openmpi-demo,C++,git,https://github.com/BillyStudio/openmpi-demo.git,0,-10088015,fa5869bffb0cf0c8348cf379cb5c6074c1f109e1,,RS,autofail.sh,,,Autobuild,Fail,
4143,MugenTrip/Vantage-point-tree,C,git,https://github.com/MugenTrip/Vantage-point-tree.git,0,-10088015,1b36427e2b5fba21000016be545b84713437adcb,,RS,autofail.sh,,,Autobuild,Fail,
4169,zhoujianguowei/mininumTree,C,git,https://github.com/zhoujianguowei/mininumTree.git,0,-10168015,2757c06f1e96b26f1929436107bcbb1f0cb98805,,RS,autofail.sh,,,Autobuild,Fail,
4207,add19/Parallel-Programming,C++,git,https://github.com/add19/Parallel-Programming.git,0,-10298015,eae20d8774e149c1b6608cdb9bb67cda5f2da476,,RS,autofail.sh,,,Autobuild,Fail,
4200,hermannwilfried694/OpenMP1,C,git,https://github.com/hermannwilfried694/OpenMP1.git,0,-10288015,8b8d6bb7705c652ba956f0c217cb10fa6ae958da,,RS,autofail.sh,,,Autobuild,Fail,
4196,DuverneyCM/KBandNWsoft,C,git,https://github.com/DuverneyCM/KBandNWsoft.git,0,-10278015,84f74c4a2af8ffcddcb7f1bcc42b86c71a4fd15e,,RS,autofail.sh,,,Autobuild,Fail,
4190,A-Nikhil/OpenMP-Programming,C,git,https://github.com/A-Nikhil/OpenMP-Programming.git,0,-10258015,bb1b55588237a02ca5246461b650efd81f7bede3,,RS,autofail.sh,,,Autobuild,Fail,
4183,maierbn/openmp-exercise,C++,git,https://github.com/maierbn/openmp-exercise.git,0,-10218015,bf4b78d77f638dc951ad51a76729fcab2a459cfa,,RS,autofail.sh,,,Autobuild,Fail,
4177,WhizK1D/parallel-prefix,C++,git,https://github.com/WhizK1D/parallel-prefix.git,0,-10208015,b3fb7e7487f7019a59bcd3e57414a203be6dadc0,,RS,default_make.sh,,FALSCH,Autobuild,Success,
