,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert
4469.0,maitreyeepaliwal/Solving-System-of-linear-equations-in-parallel-and-serial,C,git,https://github.com/maitreyeepaliwal/Solving-System-of-linear-equations-in-parallel-and-serial.git,5.0,-4268015,,,
5969.0,mangoeffect/learn-openmp,C++,git,https://github.com/mangoeffect/learn-openmp.git,5.0,-2308015,,,
4179.0,agarwal-ayushi/Parallel-Matrix-Vector-Multiplication,C++,git,https://github.com/agarwal-ayushi/Parallel-Matrix-Vector-Multiplication.git,5.0,-10208015,,,
4057.0,GlenGGG/FastParallelMergeSort,C,git,https://github.com/GlenGGG/FastParallelMergeSort.git,5.0,-9778015,,,
188.0,kallus/Lattice-gas-automata,C,git,https://github.com/kallus/Lattice-gas-automata.git,5.0,4092781,,,
8002.0,warwick-hpsc/MG-CFD-app-OP2,C++,git,https://github.com/warwick-hpsc/MG-CFD-app-OP2.git,5.0,5481985,,,
4719.0,BlackApple-LMZ/orb_extractor_with_openmp,C++,git,https://github.com/BlackApple-LMZ/orb_extractor_with_openmp.git,5.0,-5088015,,,
1697.0,jeffamstutz/CPW,C++,git,https://github.com/jeffamstutz/CPW.git,4.0,4682383,,,
3578.0,kym343/Super-resolution-SRCNN-VDSR-with-GUI,C++,git,https://github.com/kym343/Super-resolution-SRCNN-VDSR-with-GUI.git,4.0,-8048015,,,
5216.0,capellil/iPregel,C,git,https://github.com/capellil/iPregel.git,4.0,31.08.2644,,,
7630.0,SciCompKL/OpDiLib,C++,git,https://github.com/SciCompKL/OpDiLib.git,4.0,5541985,,,
2109.0,ddemidov/ilu_solve,C++,git,https://github.com/ddemidov/ilu_solve.git,4.0,01.02.8231,,,
7850.0,bsc-pm/tagaspi,C++,git,https://github.com/bsc-pm/tagaspi.git,4.0,4701985,,,
208.0,jrk/QuakeTM,C,git,https://github.com/jrk/QuakeTM.git,4.0,-4957219,,,
203.0,WilliamRen/pam-face-authentication,C++,git,https://github.com/WilliamRen/pam-face-authentication.git,4.0,-267219,,,
3747.0,Saroopashree/openmp-kmeans,C,git,https://github.com/Saroopashree/openmp-kmeans.git,4.0,-8528015,,,
1453.0,PawanKL/Pthread-vs-OpenMP,C,git,https://github.com/PawanKL/Pthread-vs-OpenMP.git,4.0,5762383,,,
3246.0,VenkateshBH99/KMEANS-Clustering-C-OPENMP-CUDA-MPI,C,git,https://github.com/VenkateshBH99/KMEANS-Clustering-C-OPENMP-CUDA-MPI.git,4.0,-6768015,,,
5476.0,jinaojakezhang/FEDFEMBioheatExpan,C++,git,https://github.com/jinaojakezhang/FEDFEMBioheatExpan.git,4.0,-708015,,,
8066.0,zamb0/2D_Fast_Fourier_Transform_OpenMPI,C,git,https://github.com/zamb0/2D_Fast_Fourier_Transform_OpenMPI.git,4.0,4051985,,,
1146.0,ozamarripa/bmlpa,C++,git,https://github.com/ozamarripa/bmlpa.git,4.0,-8357617,,,
5532.0,dayyass/hpc,C++,git,https://github.com/dayyass/hpc.git,4.0,-858015,,,
17.0,noritsuna/HandDetectorOpenMP,C++,git,https://github.com/noritsuna/HandDetectorOpenMP.git,4.0,-10067617,,,
4909.0,zonghan0904/2020_Fall_PP,C++,git,https://github.com/zonghan0904/2020_Fall_PP.git,4.0,-5748015,,,
974.0,pramttl/installing-icpc-osx,C,git,https://github.com/pramttl/installing-icpc-osx.git,4.0,-5377617,,,
2786.0,MichaelRol/Lattice-Boltzmann-OpenMP,C,git,https://github.com/MichaelRol/Lattice-Boltzmann-OpenMP.git,4.0,8752383,,,
7466.0,dfsp-spirit/cpp_geodesics,C++,git,https://github.com/dfsp-spirit/cpp_geodesics.git,4.0,5701985,,,
3092.0,Bayons/OpenMP,C,git,https://github.com/Bayons/OpenMP.git,4.0,7492383,,,
2970.0,mcanalesmayo/jacobi-mpi,C,git,https://github.com/mcanalesmayo/jacobi-mpi.git,4.0,7962383,,,
1219.0,robotenique/parallel-prog,C,git,https://github.com/robotenique/parallel-prog.git,4.0,6862383,,,
1910.0,jeffamstutz/psimd,C++,git,https://github.com/jeffamstutz/psimd.git,3.0,3742383,,,
1631.0,carlosbg1991/80211ParallelEstimation,C,git,https://github.com/carlosbg1991/80211ParallelEstimation.git,3.0,5002383,,,
