,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert
1529.0,YannisLamp/game-of-life,C,git,https://github.com/YannisLamp/game-of-life.git,1.0,5492383,,,
4335.0,raulviana/FEUP-CPAR,C++,git,https://github.com/raulviana/FEUP-CPAR.git,1.0,-3688015,,,
7679.0,pixelpercebe/NLP-ML-Parallel-architecture,C,git,https://github.com/pixelpercebe/NLP-ML-Parallel-architecture.git,1.0,5081985,,,
7675.0,rehanzo/PageRank-OpenMPI,C,git,https://github.com/rehanzo/PageRank-OpenMPI.git,1.0,5111985,,,
316.0,betaupsx86/FFT,C++,git,https://github.com/betaupsx86/FFT.git,1.0,08.02.5849,,,
8156.0,Zihark22/Parallele_Prog,C,git,https://github.com/Zihark22/Parallele_Prog.git,1.0,3621985,,,
87.0,jcierpial/OpenMP-Spell-Checker,C,git,https://github.com/jcierpial/OpenMP-Spell-Checker.git,1.0,9602781,,,
2919.0,aashish-jain/Predicates-in-OpenMP,C++,git,https://github.com/aashish-jain/Predicates-in-OpenMP.git,1.0,8212383,,,
1513.0,jmhays/MIMatrix,C,git,https://github.com/jmhays/MIMatrix.git,1.0,5562383,,,
5025.0,dnjooiopa/image_denoise_openmp,C,git,https://github.com/dnjooiopa/image_denoise_openmp.git,1.0,-6098015,,,
5015.0,Palinody/Palinode,C++,git,https://github.com/Palinody/Palinode.git,1.0,-6068015,,,
7205.0,LorenzoGianassi/K_Means,C++,git,https://github.com/LorenzoGianassi/K_Means.git,1.0,08.03.2754,,,
1612.0,vsakkas/game-of-life,C,git,https://github.com/vsakkas/game-of-life.git,1.0,5102383,,,
1431.0,amitlevy21/kMeans_200055986,C++,git,https://github.com/amitlevy21/kMeans_200055986.git,1.0,5852383,,,
4966.0,zslwyuan/Parallel-Computing-Tutorials-OMP-MPI-CUDA,C++,git,https://github.com/zslwyuan/Parallel-Computing-Tutorials-OMP-MPI-CUDA.git,1.0,-5928015,,,
7062.0,breiters/papi_omp_util,C,git,https://github.com/breiters/papi_omp_util.git,1.0,03.03.4342,,,
2880.0,KaiminLai/tiny-machine-learning-system,C++,git,https://github.com/KaiminLai/tiny-machine-learning-system.git,1.0,8342383,,,
5789.0,z1skgr/OpenMP-pthreads-parallelComputing,C,git,https://github.com/z1skgr/OpenMP-pthreads-parallelComputing.git,1.0,-1668015,,,
4277.0,ArianeKevinny/Sieve-of-Eratosthenes-with-OpenMP-and-MPI,C,git,https://github.com/ArianeKevinny/Sieve-of-Eratosthenes-with-OpenMP-and-MPI.git,1.0,-3368015,,,
5747.0,jprieto92/parallel-programming-openmp-nbodies,C++,git,https://github.com/jprieto92/parallel-programming-openmp-nbodies.git,1.0,-1518015,,,
109.0,gtgbansal/openmp,C,git,https://github.com/gtgbansal/openmp.git,1.0,8722781,,,
1595.0,danidiaz1/AC-Arquitectura-de-Computadores-UGR-2015-2016,C,git,https://github.com/danidiaz1/AC-Arquitectura-de-Computadores-UGR-2015-2016.git,1.0,5192383,,,
2966.0,shaoqiangzhang/fishermp,C++,git,https://github.com/shaoqiangzhang/fishermp.git,1.0,7972383,,,
1411.0,azton/enzo-bw,C,git,https://github.com/azton/enzo-bw.git,1.0,5922383,,,
4969.0,unnikrishnan-c/hpcshiksha-openmp,C,git,https://github.com/unnikrishnan-c/hpcshiksha-openmp.git,1.0,-5928015,,,
7971.0,22dla/RapiDHT,C++,git,https://github.com/22dla/RapiDHT.git,0.0,4371985,,,
5872.0,samankhan3210/Comparison-of-Sorting-Algo-Using-Pthreads-and-OpenMP,C++,git,https://github.com/samankhan3210/Comparison-of-Sorting-Algo-Using-Pthreads-and-OpenMP.git,0.0,-1998015,,,
5565.0,Srinidi-V/openmp,C++,git,https://github.com/Srinidi-V/openmp.git,0.0,-958015,,,
5896.0,fsdp15/huffman-paralell-mpi-openMP,C,git,https://github.com/fsdp15/huffman-paralell-mpi-openMP.git,0.0,-2078015,,,
5566.0,suhailmoidin/openmpi,C,git,https://github.com/suhailmoidin/openmpi.git,0.0,-958015,,,
5737.0,DanTrofimov/parallel-programming,C++,git,https://github.com/DanTrofimov/parallel-programming.git,0.0,-1468015,,,
5864.0,ShalevSaban/Histogram-CUDA-MPI-OPENMP,C,git,https://github.com/ShalevSaban/Histogram-CUDA-MPI-OPENMP.git,0.0,-1978015,,,
5744.0,saritazavala/paralela_openMP,C++,git,https://github.com/saritazavala/paralela_openMP.git,0.0,-1488015,,,
8007.0,motadv/BitonicSort-OpenMPI,C,git,https://github.com/motadv/BitonicSort-OpenMPI.git,0.0,4261985,,,
5759.0,barnet30/OpenMPtasts,C++,git,https://github.com/barnet30/OpenMPtasts.git,0.0,-1538015,,,
5905.0,avelycure/ParallelComputingTechnologies,C++,git,https://github.com/avelycure/ParallelComputingTechnologies.git,0.0,-2098015,,,
7973.0,SfikasTeo/CEID-ParallelProg-2022,C,git,https://github.com/SfikasTeo/CEID-ParallelProg-2022.git,0.0,4361985,,,
5756.0,Andreus00/DLA_crystals,C++,git,https://github.com/Andreus00/DLA_crystals.git,0.0,-1528015,,,
5900.0,sotosgeo/OpenMP,C,git,https://github.com/sotosgeo/OpenMP.git,0.0,-2078015,,,
5568.0,Clouds1997/elas_openmp_ros,C++,git,https://github.com/Clouds1997/elas_openmp_ros.git,0.0,-968015,,,
5526.0,BeethovenKodar/ID1217,C,git,https://github.com/BeethovenKodar/ID1217.git,0.0,-848015,,,
5875.0,InfamousBearGR/parallel_programming,C,git,https://github.com/InfamousBearGR/parallel_programming.git,0.0,-2008015,,,
5727.0,thomasarmel/openmp_radix_sort,C,git,https://github.com/thomasarmel/openmp_radix_sort.git,0.0,-1418015,,,
5548.0,plloaao/lifegame_and_openmp,C,git,https://github.com/plloaao/lifegame_and_openmp.git,0.0,-898015,,,
8050.0,ishanimhatre/OpenMP-parallel-programming,C,git,https://github.com/ishanimhatre/OpenMP-parallel-programming.git,0.0,4111985,,,
5884.0,zuenurina/Multithreading-OpenMP,C,git,https://github.com/zuenurina/Multithreading-OpenMP.git,0.0,-2028015,,,
7970.0,AxilleasGalanis/HPC-ECE-180,C,git,https://github.com/AxilleasGalanis/HPC-ECE-180.git,0.0,4371985,,,
5546.0,GChaitanya2001/HP3-OpenMP,C++,git,https://github.com/GChaitanya2001/HP3-OpenMP.git,0.0,-898015,,,
5730.0,CDkeeper/Pai-openMP-code-Private-clause-and-Critical-guidance,C++,git,https://github.com/CDkeeper/Pai-openMP-code-Private-clause-and-Critical-guidance.git,0.0,-1438015,,,
5889.0,ArthurLCW/Many-Bodies-Simulation,C++,git,https://github.com/ArthurLCW/Many-Bodies-Simulation.git,0.0,-2058015,,,
5540.0,Leonardo-Cortez/OpenMP,C,git,https://github.com/Leonardo-Cortez/OpenMP.git,0.0,-878015,,,
8052.0,erhant/parallel-programming,C,git,https://github.com/erhant/parallel-programming.git,0.0,4111985,,,
5714.0,ssskz/Classical_Sort_Algorithm,C++,git,https://github.com/ssskz/Classical_Sort_Algorithm.git,0.0,-1378015,,,
5749.0,Saurabh996/Parallelized-Sudoku-Solver,C++,git,https://github.com/Saurabh996/Parallelized-Sudoku-Solver.git,0.0,-1518015,,,
8047.0,LenaGavrilova/OpenMP,C++,git,https://github.com/LenaGavrilova/OpenMP.git,0.0,4121985,,,
5561.0,IamFinallyALIVE/Parallelizing-Genetic-Algorithm-for-Estimating-Optimal-Hamilton-Cycle-in-Random-Graphs-using-OpenMp,C,git,https://github.com/IamFinallyALIVE/Parallelizing-Genetic-Algorithm-for-Estimating-Optimal-Hamilton-Cycle-in-Random-Graphs-using-OpenMp.git,0.0,-948015,,,
5717.0,dizys/nyu-multicore-lab-1,C,git,https://github.com/dizys/nyu-multicore-lab-1.git,0.0,-1378015,,,
5878.0,PietroPan/Parallel-BucketSort,C,git,https://github.com/PietroPan/Parallel-BucketSort.git,0.0,-2018015,,,
5734.0,iconicmajo/OpenMp,C++,git,https://github.com/iconicmajo/OpenMp.git,0.0,-1458015,,,
8011.0,massielovi/Odd-Even-Sort-with-OpenMP,C,git,https://github.com/massielovi/Odd-Even-Sort-with-OpenMP.git,0.0,4221985,,,
5553.0,YKakdas/Monte-Carlo-Pi-Calculation-Serial-and-Parallel-OpenMP-,C++,git,https://github.com/YKakdas/Monte-Carlo-Pi-Calculation-Serial-and-Parallel-OpenMP-.git,0.0,-918015,,,
5554.0,YKakdas/OpenMP-Fibonacci-Golden-Ratio-,C++,git,https://github.com/YKakdas/OpenMP-Fibonacci-Golden-Ratio-.git,0.0,-918015,,,
5720.0,sdi1800065/Parallel_Programming,C,git,https://github.com/sdi1800065/Parallel_Programming.git,0.0,-1398015,,,
5815.0,elouatih/distributed_make_mpi_openmp,C,git,https://github.com/elouatih/distributed_make_mpi_openmp.git,0.0,-1778015,,,
7987.0,jirungu2022/OpenMP,C,git,https://github.com/jirungu2022/OpenMP.git,0.0,4341985,,,
8026.0,passlab/rexompiler,C,git,https://github.com/passlab/rexompiler.git,0.0,4161985,,,
5814.0,dariomnz/Cpp-parallelism-image-filter,C++,git,https://github.com/dariomnz/Cpp-parallelism-image-filter.git,0.0,-1768015,,,
5811.0,martamorg/PPAR_openmp,C,git,https://github.com/martamorg/PPAR_openmp.git,0.0,-1748015,,,
5629.0,in-droid/image-compression-k-means,C,git,https://github.com/in-droid/image-compression-k-means.git,0.0,-1158015,,,
5633.0,ArobTTH/openmp_study,C++,git,https://github.com/ArobTTH/openmp_study.git,0.0,-1168015,,,
5820.0,sveta290700/Integral-parallel,C++,git,https://github.com/sveta290700/Integral-parallel.git,0.0,-1808015,,,
5826.0,jnt87/MCS,C,git,https://github.com/jnt87/MCS.git,0.0,-1838015,,,
5615.0,GUPTASHUBH057/openmp-programs,C,git,https://github.com/GUPTASHUBH057/openmp-programs.git,0.0,-1098015,,,
8032.0,sebaspb234/First-and-Second-OpenMP-implementation-of-odd-even-sort,C,git,https://github.com/sebaspb234/First-and-Second-OpenMP-implementation-of-odd-even-sort.git,0.0,4151985,,,
5821.0,rgdafonso/nQueens-OpenMP,C,git,https://github.com/rgdafonso/nQueens-OpenMP.git,0.0,-1818015,,,
7986.0,elvis027/MaximumCliqueParallelization,C++,git,https://github.com/elvis027/MaximumCliqueParallelization.git,0.0,4341985,,,
5634.0,prayaspatnaik21/OpenMP,C++,git,https://github.com/prayaspatnaik21/OpenMP.git,0.0,-1168015,,,
5801.0,duclos-cavalcanti/Open-MPI-ValueIteration,C++,git,https://github.com/duclos-cavalcanti/Open-MPI-ValueIteration.git,0.0,-1708015,,,
5799.0,nothairyyq/Parllel-Programming-Intro.-,C,git,https://github.com/nothairyyq/Parllel-Programming-Intro.-.git,0.0,-1698015,,,
5797.0,itwitch13/parallel-solutions,C++,git,https://github.com/itwitch13/parallel-solutions.git,0.0,-1688015,,,
5796.0,jessicagreig1/triplas-pitagoricas-OpenMP,C++,git,https://github.com/jessicagreig1/triplas-pitagoricas-OpenMP.git,0.0,-1688015,,,
5647.0,bartak-v/OpenMP-Parallel-MarchingCubes,C++,git,https://github.com/bartak-v/OpenMP-Parallel-MarchingCubes.git,0.0,-1198015,,,
8028.0,RunbangZhang/Compare-Rayon-OpenMP-and-Pthread,C++,git,https://github.com/RunbangZhang/Compare-Rayon-OpenMP-and-Pthread.git,0.0,4161985,,,
7994.0,guilhermgonzaga/parprog-assignments,C,git,https://github.com/guilhermgonzaga/parprog-assignments.git,0.0,4291985,,,
7989.0,MakarovIvanNick/openmp,C++,git,https://github.com/MakarovIvanNick/openmp.git,0.0,4331985,,,
5665.0,Nemat-Allah-Aloush/Parallel_Programing_Codes,C++,git,https://github.com/Nemat-Allah-Aloush/Parallel_Programing_Codes.git,0.0,-1248015,,,
8027.0,NekoSilverFox/Parallel-computing,C++,git,https://github.com/NekoSilverFox/Parallel-computing.git,0.0,4161985,,,
5662.0,akastoras/sobel-filter,C,git,https://github.com/akastoras/sobel-filter.git,0.0,-1248015,,,
5660.0,WingsUpete/Matrix_Multiplication_OpenMPI,C,git,https://github.com/WingsUpete/Matrix_Multiplication_OpenMPI.git,0.0,-1248015,,,
5641.0,tonussi/learning-ppd,C,git,https://github.com/tonussi/learning-ppd.git,0.0,-1188015,,,
5575.0,sevaboh/FPDE_HPC,C++,git,https://github.com/sevaboh/FPDE_HPC.git,0.0,-988015,,,
7977.0,pedrocslucas/perfect-maze-parallel,C,git,https://github.com/pedrocslucas/perfect-maze-parallel.git,0.0,4351985,,,
5586.0,Sirotin-D/GraduateWork,C++,git,https://github.com/Sirotin-D/GraduateWork.git,0.0,-1008015,,,
5767.0,Rezondor/Lab1_OpenMP,C++,git,https://github.com/Rezondor/Lab1_OpenMP.git,0.0,-1578015,,,
5850.0,YuguangMeng/MPI-and-OpenMP-Codes,C,git,https://github.com/YuguangMeng/MPI-and-OpenMP-Codes.git,0.0,-1928015,,,
5848.0,Lynda-Starkus/openMP,C,git,https://github.com/Lynda-Starkus/openMP.git,0.0,-1908015,,,
5594.0,JerryMouseZ/parallel-matrix-multiplication,C,git,https://github.com/JerryMouseZ/parallel-matrix-multiplication.git,0.0,-1028015,,,
5695.0,alicemalzac/OpenMP_directives,C,git,https://github.com/alicemalzac/OpenMP_directives.git,0.0,-1338015,,,
5577.0,Brian-Grant/OpenMPParallelNSpherePointSampling,C++,git,https://github.com/Brian-Grant/OpenMPParallelNSpherePointSampling.git,0.0,-998015,,,
8044.0,Hombre-x/omp-matrix-multiplication,C,git,https://github.com/Hombre-x/omp-matrix-multiplication.git,0.0,4131985,,,
5858.0,thatsimo/progetto-21-22,C,git,https://github.com/thatsimo/progetto-21-22.git,0.0,-1948015,,,
7976.0,Lynkes/OpenMP,C++,git,https://github.com/Lynkes/OpenMP.git,0.0,4351985,,,
5697.0,thulioxavier/trablho-openmp,C++,git,https://github.com/thulioxavier/trablho-openmp.git,0.0,-1338015,,,
5583.0,h-u-m-a-n/parallel_sorting,C,git,https://github.com/h-u-m-a-n/parallel_sorting.git,0.0,-1008015,,,
8036.0,AyushmanRF/Simulation-of-Molecular-Dynamics-Using-OpenMP,C,git,https://github.com/AyushmanRF/Simulation-of-Molecular-Dynamics-Using-OpenMP.git,0.0,4141985,,,
5774.0,nmiz1987/MPI-OPENMP-CUDA,C,git,https://github.com/nmiz1987/MPI-OPENMP-CUDA.git,0.0,-1598015,,,
5776.0,todua10/OpenMPTasks,C++,git,https://github.com/todua10/OpenMPTasks.git,0.0,-1598015,,,
5683.0,sirmisscriesalot/openmp_term_projects,C,git,https://github.com/sirmisscriesalot/openmp_term_projects.git,0.0,-1298015,,,
7983.0,fatihunsever/clang,C++,git,https://github.com/fatihunsever/clang.git,0.0,4351985,,,
5779.0,jANAND01/openmp,C++,git,https://github.com/jANAND01/openmp.git,0.0,-1598015,,,
5839.0,juanca-rf/Arquitectura-de-Computadores---OpenMP,C,git,https://github.com/juanca-rf/Arquitectura-de-Computadores---OpenMP.git,0.0,-1888015,,,
5596.0,shankarnarayanand/Openmp,C,git,https://github.com/shankarnarayanand/Openmp.git,0.0,-1038015,,,
5845.0,Ric0rdanza/HPC_Openmp_GEMV,C,git,https://github.com/Ric0rdanza/HPC_Openmp_GEMV.git,0.0,-1908015,,,
5843.0,mandyq1000/MCA_Assignment,C,git,https://github.com/mandyq1000/MCA_Assignment.git,0.0,-1898015,,,
7998.0,adithi-su/openMP-labwork,C++,git,https://github.com/adithi-su/openMP-labwork.git,0.0,4281985,,,
8022.0,gabriel-fonseca-repo/cp-openmp,C,git,https://github.com/gabriel-fonseca-repo/cp-openmp.git,0.0,4191985,,,
8039.0,itaymortov/Parallel-SubMatrix-search,C,git,https://github.com/itaymortov/Parallel-SubMatrix-search.git,0.0,4131985,,,
7522.0,owolabioromidayo/nbody_simulation,C,git,https://github.com/owolabioromidayo/nbody_simulation.git,0.0,5551985,,,
4991.0,marcelowds/Kmeans_OpenMP,C,git,https://github.com/marcelowds/Kmeans_OpenMP.git,0.0,-5988015,,,
8161.0,agneknie/Particle-Parallelization-University-Project,C,git,https://github.com/agneknie/Particle-Parallelization-University-Project.git,0.0,3601985,,,
4984.0,minzhangmia/OpenMP-parallel-sections,C,git,https://github.com/minzhangmia/OpenMP-parallel-sections.git,0.0,-5968015,,,
8162.0,johnprif/Parallel-Systems,C,git,https://github.com/johnprif/Parallel-Systems.git,0.0,3591985,,,
4974.0,MehdiHmidi523/ParallelComputing,C,git,https://github.com/MehdiHmidi523/ParallelComputing.git,0.0,-5948015,,,
5020.0,almeidaraul/kmeans-openmp,C,git,https://github.com/almeidaraul/kmeans-openmp.git,0.0,-6078015,,,
8154.0,Erly75/introduction_to_OpenMPI,C,git,https://github.com/Erly75/introduction_to_OpenMPI.git,0.0,3631985,,,
5011.0,HectorMontillo/MPI-OpenMp,C,git,https://github.com/HectorMontillo/MPI-OpenMp.git,0.0,-6048015,,,
5006.0,aldiazve/openmp-test,C,git,https://github.com/aldiazve/openmp-test.git,0.0,-6048015,,,
5002.0,ozielalves/prog-paralela,C++,git,https://github.com/ozielalves/prog-paralela.git,0.0,-6028015,,,
4997.0,zhyuchao123/OpenMPI-matrix-decomposition,C,git,https://github.com/zhyuchao123/OpenMPI-matrix-decomposition.git,0.0,-6008015,,,
4968.0,dboubacar/Parallelization_OpenMP_MPI,C,git,https://github.com/dboubacar/Parallelization_OpenMP_MPI.git,0.0,-5928015,,,
4938.0,ashvindhawan/NumRec,C,git,https://github.com/ashvindhawan/NumRec.git,0.0,-5838015,,,
4935.0,Kushal-kothari/OpenMp,C++,git,https://github.com/Kushal-kothari/OpenMp.git,0.0,-5818015,,,
4930.0,DoodleSchrank/OpenMP-GPU,C++,git,https://github.com/DoodleSchrank/OpenMP-GPU.git,0.0,-5808015,,,
8166.0,jiwonchoi-phys/Active_Ising_2D,C++,git,https://github.com/jiwonchoi-phys/Active_Ising_2D.git,0.0,3571985,,,
4942.0,lsChen916/OpenMP,C,git,https://github.com/lsChen916/OpenMP.git,0.0,-5838015,,,
4967.0,Avantgarde95/Gauss,C,git,https://github.com/Avantgarde95/Gauss.git,0.0,-5928015,,,
4962.0,valery-kirichenko/omp-task,C++,git,https://github.com/valery-kirichenko/omp-task.git,0.0,-5918015,,,
4957.0,alejandrodzga/AC-Practica-Final,C++,git,https://github.com/alejandrodzga/AC-Practica-Final.git,0.0,-5898015,,,
4953.0,alexis51151/parallelDNA,C,git,https://github.com/alexis51151/parallelDNA.git,0.0,-5878015,,,
4948.0,rivaldodb23/parallel-integral-calculator,C,git,https://github.com/rivaldodb23/parallel-integral-calculator.git,0.0,-5868015,,,
8169.0,VojtechNovak/MPI-OpenMP-CUDA-in-C,C++,git,https://github.com/VojtechNovak/MPI-OpenMP-CUDA-in-C.git,0.0,3561985,,,
5083.0,Evgentus0/ParallelProgrmming,C++,git,https://github.com/Evgentus0/ParallelProgrmming.git,0.0,-6268015,,,
8138.0,ShwetaNIT/Parallel_Merge_Sort_using_OpenMP,C,git,https://github.com/ShwetaNIT/Parallel_Merge_Sort_using_OpenMP.git,0.0,3711985,,,
8139.0,markpal/NPDP_Bench,C,git,https://github.com/markpal/NPDP_Bench.git,0.0,3711985,,,
5070.0,expertcoding/openmp,C,git,https://github.com/expertcoding/openmp.git,0.0,-6208015,,,
8141.0,abilalk02/MPI-OpenMP-Projects,C,git,https://github.com/abilalk02/MPI-OpenMP-Projects.git,0.0,3701985,,,
5089.0,lcpages/ComputacionParalelaMemoria,C,git,https://github.com/lcpages/ComputacionParalelaMemoria.git,0.0,-6278015,,,
5102.0,ussegliog/RK4_openMP,C++,git,https://github.com/ussegliog/RK4_openMP.git,0.0,-6338015,,,
8131.0,skashyap41050/ParallelGrafix-Optimized-Graph-Algorithms-on-OpenMP-and-CUDA,C++,git,https://github.com/skashyap41050/ParallelGrafix-Optimized-Graph-Algorithms-on-OpenMP-and-CUDA.git,0.0,3731985,,,
8133.0,IdoS88/ParallelProject,C,git,https://github.com/IdoS88/ParallelProject.git,0.0,3731985,,,
5093.0,tim00631/OpenMP-Programming,C++,git,https://github.com/tim00631/OpenMP-Programming.git,0.0,-6288015,,,
5063.0,javierchacon262/IntroPP2160044_1,C,git,https://github.com/javierchacon262/IntroPP2160044_1.git,0.0,-6178015,,,
5036.0,rescurib/Notas_Computo_Paralelo,C,git,https://github.com/rescurib/Notas_Computo_Paralelo.git,0.0,-6148015,,,
8144.0,Atonniic/OS_report1_OpenMP,C,git,https://github.com/Atonniic/OS_report1_OpenMP.git,0.0,3691985,,,
5030.0,GetsuDer/Sor3D,C,git,https://github.com/GetsuDer/Sor3D.git,0.0,-6108015,,,
5027.0,pg42819/kmeans-openmp,C,git,https://github.com/pg42819/kmeans-openmp.git,0.0,-6108015,,,
8149.0,paxwellEducation/openMP,C,git,https://github.com/paxwellEducation/openMP.git,0.0,3661985,,,
8143.0,aqure5418ly/openmp-sparsematrix,C,git,https://github.com/aqure5418ly/openmp-sparsematrix.git,0.0,3691985,,,
5058.0,LucyRez/ABC-OpenMp_HW4,C++,git,https://github.com/LucyRez/ABC-OpenMp_HW4.git,0.0,-6178015,,,
5053.0,LittlePotato14/CSA_Treasure_Openmp,C++,git,https://github.com/LittlePotato14/CSA_Treasure_Openmp.git,0.0,-6168015,,,
5041.0,foxbeer/OpenMP_HW,C++,git,https://github.com/foxbeer/OpenMP_HW.git,0.0,-6158015,,,
5046.0,yilin-zhang/Pacman,C++,git,https://github.com/yilin-zhang/Pacman.git,0.0,-6168015,,,
5042.0,MietLabsStorage/MIET_OpenMP_labs,C++,git,https://github.com/MietLabsStorage/MIET_OpenMP_labs.git,0.0,-6158015,,,
4799.0,Miriam-Assraf/Sequence_Alignment,C,git,https://github.com/Miriam-Assraf/Sequence_Alignment.git,0.0,-5388015,,,
8195.0,jpradas1/Introduction_HPC,C++,git,https://github.com/jpradas1/Introduction_HPC.git,0.0,3431985,,,
8197.0,gokhantezcan/openmp-examples,C,git,https://github.com/gokhantezcan/openmp-examples.git,0.0,3431985,,,
8198.0,andrija-tosic/hpc,C++,git,https://github.com/andrija-tosic/hpc.git,0.0,3431985,,,
4778.0,KrzysiekJa/Parallel-programming-2020,C,git,https://github.com/KrzysiekJa/Parallel-programming-2020.git,0.0,-5298015,,,
4797.0,geoffryan/ompTest,C,git,https://github.com/geoffryan/ompTest.git,0.0,-5368015,,,
4825.0,davidjmstewart/ParallelNewmanModularity,C,git,https://github.com/davidjmstewart/ParallelNewmanModularity.git,0.0,-5508015,,,
4822.0,apollo12221/Parallel-AG-Gen-Docker,C,git,https://github.com/apollo12221/Parallel-AG-Gen-Docker.git,0.0,-5498015,,,
4817.0,irajeshegde/OMP-Programs,C,git,https://github.com/irajeshegde/OMP-Programs.git,0.0,-5458015,,,
4813.0,Respman/OpenMP_for_cryptographic_applicationss,C++,git,https://github.com/Respman/OpenMP_for_cryptographic_applicationss.git,0.0,-5438015,,,
4806.0,VasilisG/Game-of-Life-in-OpenMP-and-OpenCL,C++,git,https://github.com/VasilisG/Game-of-Life-in-OpenMP-and-OpenCL.git,0.0,-5418015,,,
4773.0,Chandra-Abhishek/OpenMp-Mandelbrot-,C,git,https://github.com/Chandra-Abhishek/OpenMp-Mandelbrot-.git,0.0,-5288015,,,
4741.0,ryanmoro97/ECE_420_Lab_3_OpenMP,C,git,https://github.com/ryanmoro97/ECE_420_Lab_3_OpenMP.git,0.0,-5158015,,,
4738.0,AnomDevgun/ParallelComputing,C,git,https://github.com/AnomDevgun/ParallelComputing.git,0.0,-5148015,,,
4735.0,iuliacornea/L3-openmp,C++,git,https://github.com/iuliacornea/L3-openmp.git,0.0,-5148015,,,
4730.0,corderop/PracticasAC,C,git,https://github.com/corderop/PracticasAC.git,0.0,-5118015,,,
4727.0,mandebi/Sobel-Edge-Detection-MPI-OpenMP,C,git,https://github.com/mandebi/Sobel-Edge-Detection-MPI-OpenMP.git,0.0,-5108015,,,
4746.0,AmandaGValerio/Contador-de-palavras,C++,git,https://github.com/AmandaGValerio/Contador-de-palavras.git,0.0,-5168015,,,
8202.0,Pablo-Izquierdo/Mandelbrot_OPENMP,C++,git,https://github.com/Pablo-Izquierdo/Mandelbrot_OPENMP.git,0.0,3411985,,,
4763.0,mvhv/mpi-openmp-matrix,C,git,https://github.com/mvhv/mpi-openmp-matrix.git,0.0,-5248015,,,
4758.0,stefanusgusega/parallelized-mst,C,git,https://github.com/stefanusgusega/parallelized-mst.git,0.0,-5228015,,,
4754.0,muhammadhasan01/mst-openmpi-openmp,C,git,https://github.com/muhammadhasan01/mst-openmpi-openmp.git,0.0,-5208015,,,
4827.0,melman1996/Parallel_CA,C++,git,https://github.com/melman1996/Parallel_CA.git,0.0,-5518015,,,
4891.0,thestupendous/openmp,C,git,https://github.com/thestupendous/openmp.git,0.0,-5678015,,,
4887.0,rahulsonone1234/OpenMP-and-MPI-Assignment,C,git,https://github.com/rahulsonone1234/OpenMP-and-MPI-Assignment.git,0.0,-5678015,,,
4883.0,Louis5499/Parallelize-COVID19-Infection-Simulation,C++,git,https://github.com/Louis5499/Parallelize-COVID19-Infection-Simulation.git,0.0,-5668015,,,
4880.0,ChristophGordalla/multicore_nondeterministic,C,git,https://github.com/ChristophGordalla/multicore_nondeterministic.git,0.0,-5668015,,,
4876.0,PeinZero/Pthread.Vs.OpenMP.Vs.Serial,C,git,https://github.com/PeinZero/Pthread.Vs.OpenMP.Vs.Serial.git,0.0,-5658015,,,
8176.0,FTHPC/HPC_IO_PROFILING,C++,git,https://github.com/FTHPC/HPC_IO_PROFILING.git,0.0,3521985,,,
4916.0,quangphan2405/parallel_computing,C,git,https://github.com/quangphan2405/parallel_computing.git,0.0,-5758015,,,
8170.0,abdelrahim-hentabli/boidsGL,C,git,https://github.com/abdelrahim-hentabli/boidsGL.git,0.0,4951985,,,
4908.0,DimitrisGalanopoulos/custom_polymer,C,git,https://github.com/DimitrisGalanopoulos/custom_polymer.git,0.0,-5748015,,,
4904.0,rolandbernard/pathtrace,C,git,https://github.com/rolandbernard/pathtrace.git,0.0,-5738015,,,
4899.0,gtrabes/Heterogeneous-OpenMP,C++,git,https://github.com/gtrabes/Heterogeneous-OpenMP.git,0.0,-5708015,,,
4870.0,riohib/UAV-Simulation-OpenGL-OpenMPI,C++,git,https://github.com/riohib/UAV-Simulation-OpenGL-OpenMPI.git,0.0,-5648015,,,
4846.0,pg443/Particle-Swarm-Optimizer-OpenMP,C,git,https://github.com/pg443/Particle-Swarm-Optimizer-OpenMP.git,0.0,-5578015,,,
8186.0,nabilshadman/openmp-adaptive-quadrature,C,git,https://github.com/nabilshadman/openmp-adaptive-quadrature.git,0.0,3451985,,,
8187.0,henriquenunez/psrs-omp-mpi,C,git,https://github.com/henriquenunez/psrs-omp-mpi.git,0.0,3441985,,,
4835.0,HaslerUNMSM/PI-OpenMP,C++,git,https://github.com/HaslerUNMSM/PI-OpenMP.git,0.0,-5528015,,,
4831.0,Gasparrocha/Game_of_life_OpenMPI,C,git,https://github.com/Gasparrocha/Game_of_life_OpenMPI.git,0.0,-5518015,,,
4860.0,tsb99x/cello,C++,git,https://github.com/tsb99x/cello.git,0.0,-5628015,,,
4865.0,nicholasfresneda/kmeans,C++,git,https://github.com/nicholasfresneda/kmeans.git,0.0,-5628015,,,
4861.0,KareimGazer/Parallelism-with-Intel,C++,git,https://github.com/KareimGazer/Parallelism-with-Intel.git,0.0,-5628015,,,
8182.0,OrElyahu/ParallelComputation,C,git,https://github.com/OrElyahu/ParallelComputation.git,0.0,3491985,,,
4854.0,MehdiHALA/Mpi-x-project,C,git,https://github.com/MehdiHALA/Mpi-x-project.git,0.0,-5598015,,,
5107.0,xiaoxiaotao/icp-openmp-kdtree,C++,git,https://github.com/xiaoxiaotao/icp-openmp-kdtree.git,0.0,-6348015,,,
