,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert
5468.0,mnicely/computeWorks_examples,C++,git,https://github.com/mnicely/computeWorks_examples.git,6.0,-698015,,,
4503.0,grandma-tutorial/OpenMP-tutorial,C++,git,https://github.com/grandma-tutorial/OpenMP-tutorial.git,6.0,-4378015,,,
1001.0,sdruix/OMP2MPI,C++,git,https://github.com/sdruix/OMP2MPI.git,6.0,-5657617,,,
2304.0,PDC-support/openmp-lab-exercises,C,git,https://github.com/PDC-support/openmp-lab-exercises.git,6.0,10512383,,,
4592.0,karasuno7/Optimizing-2D-Convolution-in-C,C,git,https://github.com/karasuno7/Optimizing-2D-Convolution-in-C.git,6.0,-4638015,,,
7436.0,coatless-rd-rcpp/rcpp-c-and-openmp,C++,git,https://github.com/coatless-rd-rcpp/rcpp-c-and-openmp.git,6.0,5781985,,,
2105.0,SumedhArani/Parallel-Computing,C,git,https://github.com/SumedhArani/Parallel-Computing.git,6.0,19.06.8258,,,
7300.0,a1exxd0/HaDoLibrary,C++,git,https://github.com/a1exxd0/HaDoLibrary.git,5.0,6051985,,,
1070.0,maxinspace/OpenMP,C,git,https://github.com/maxinspace/OpenMP.git,5.0,-6587617,,,
1330.0,laochonlam/matrix-multiplication,C,git,https://github.com/laochonlam/matrix-multiplication.git,5.0,6162383,,,
573.0,ikoruk/ceres-solver,C++,git,https://github.com/ikoruk/ceres-solver.git,5.0,-577617,,,
2248.0,tmscarla/k-means-parallel,C++,git,https://github.com/tmscarla/k-means-parallel.git,5.0,-10498015,,,
2027.0,rachit95arora/travelling-salesman-openmp,C++,git,https://github.com/rachit95arora/travelling-salesman-openmp.git,5.0,02.06.9627,,,
1973.0,zhishang72/MatrixMulMatrix,C,git,https://github.com/zhishang72/MatrixMulMatrix.git,5.0,3242383,,,
758.0,EPCCed/adept-micro-omp,C,git,https://github.com/EPCCed/adept-micro-omp.git,5.0,-2657617,,,
7051.0,lucaszm7/Mandel2Us,C++,git,https://github.com/lucaszm7/Mandel2Us.git,5.0,07.09.4451,,,
5679.0,chenxuhao/lonestaromp,C++,git,https://github.com/chenxuhao/lonestaromp.git,5.0,-1278015,,,
4926.0,PetropoulakisPanagiotis/parallel-convolution,C,git,https://github.com/PetropoulakisPanagiotis/parallel-convolution.git,5.0,-5788015,,,
4286.0,batuhanhangun/MSc-Thesis,C++,git,https://github.com/batuhanhangun/MSc-Thesis.git,5.0,-3418015,,,
4594.0,IacopomC/Equirectangular-Cubemaps-Transform-CUDA-OpenMp,C++,git,https://github.com/IacopomC/Equirectangular-Cubemaps-Transform-CUDA-OpenMp.git,5.0,-4658015,,,
5511.0,cspiegel/qmmp-openmpt,C++,git,https://github.com/cspiegel/qmmp-openmpt.git,5.0,-828015,,,
346.0,Baltoli/skeletons,C++,git,https://github.com/Baltoli/skeletons.git,5.0,18.08.5164,,,
3666.0,Shubodh/Optimizing-LSTMs-on-GPU,C++,git,https://github.com/Shubodh/Optimizing-LSTMs-on-GPU.git,5.0,-8258015,,,
3575.0,browser-bug/car-accidents-data-processing,C++,git,https://github.com/browser-bug/car-accidents-data-processing.git,5.0,-8038015,,,
5283.0,yasahi-hpc/P3-miniapps,C++,git,https://github.com/yasahi-hpc/P3-miniapps.git,4.0,14.07.1768,,,
7056.0,Chang-LeHung/openmp-C-snippet,C,git,https://github.com/Chang-LeHung/openmp-C-snippet.git,4.0,21.04.4424,,,
4752.0,648trindade/SBAC-PAD-marathon-problems,C++,git,https://github.com/648trindade/SBAC-PAD-marathon-problems.git,4.0,-5198015,,,
2481.0,fede-vaccaro/ParallelLevenshtein-CPP,C++,git,https://github.com/fede-vaccaro/ParallelLevenshtein-CPP.git,4.0,9752383,,,
4655.0,NKU-Yang/Parallel-Programming,C++,git,https://github.com/NKU-Yang/Parallel-Programming.git,4.0,-4838015,,,
1772.0,aymgal/ParallelMandelbrot,C++,git,https://github.com/aymgal/ParallelMandelbrot.git,4.0,4332383,,,
4703.0,tudasc/CommPart,C++,git,https://github.com/tudasc/CommPart.git,4.0,-5018015,,,
3828.0,GoSz/parallel-kmeans,C++,git,https://github.com/GoSz/parallel-kmeans.git,4.0,-8938015,,,
3279.0,carloselcastro/mandelbrot,C,git,https://github.com/carloselcastro/mandelbrot.git,4.0,-6918015,,,
6766.0,Chang-LeHung/openmp-src-analysis,C,git,https://github.com/Chang-LeHung/openmp-src-analysis.git,4.0,24.02.6724,,,
1684.0,changgyhub/distributed-systems,C++,git,https://github.com/changgyhub/distributed-systems.git,4.0,4762383,,,
6162.0,yasahi-hpc/vlp4d_mpi,C++,git,https://github.com/yasahi-hpc/vlp4d_mpi.git,4.0,-2838015,,,
3467.0,berkerdemirel/Parallel-Breadth-First-Search-OpenMP-and-CUDA,C,git,https://github.com/berkerdemirel/Parallel-Breadth-First-Search-OpenMP-and-CUDA.git,4.0,-7758015,,,
1067.0,freesdyla/Math-424-Semester-Project,C++,git,https://github.com/freesdyla/Math-424-Semester-Project.git,4.0,-6567617,,,
7407.0,WarwickRSE/ParallelismPrimer,C,git,https://github.com/WarwickRSE/ParallelismPrimer.git,4.0,5841985,,,
389.0,michaelcapps/StructuredGridCalc-BoxFramework,C++,git,https://github.com/michaelcapps/StructuredGridCalc-BoxFramework.git,4.0,28.09.4233,,,
4906.0,nctu-pp/mjpeg-encoder,C++,git,https://github.com/nctu-pp/mjpeg-encoder.git,4.0,-5748015,,,
2670.0,disconcision/depthop,C++,git,https://github.com/disconcision/depthop.git,4.0,9202383,,,
6710.0,MahaAmin/Sorting-Algorithms-OpenMP,C,git,https://github.com/MahaAmin/Sorting-Algorithms-OpenMP.git,4.0,20.12.7216,,,
4338.0,HxnDev/Searching-a-Number-among-Slave-Processes-using-OpenMP-and-MPI,C++,git,https://github.com/HxnDev/Searching-a-Number-among-Slave-Processes-using-OpenMP-and-MPI.git,4.0,-3688015,,,
4502.0,ashish10alex/openmp-jacobi,C,git,https://github.com/ashish10alex/openmp-jacobi.git,4.0,-4378015,,,
2747.0,koszio/QuickSort-with-OpenMP,C,git,https://github.com/koszio/QuickSort-with-OpenMP.git,4.0,8902383,,,
2587.0,saiharshavellanki/Parallel-SVD,C++,git,https://github.com/saiharshavellanki/Parallel-SVD.git,4.0,9452383,,,
5464.0,kka-na/parallel_image_processing,C++,git,https://github.com/kka-na/parallel_image_processing.git,3.0,-678015,,,
1782.0,HydroCouple/ParallelNSGAII,C++,git,https://github.com/HydroCouple/ParallelNSGAII.git,3.0,4302383,,,
