,Code,Language,Type,URL,Stars,PushDate,usedHash,buildScript,expert,use_cmake,DEFAULT_CMAKE_BUILDABLE
7380.0,ibrohimmn1994/OpenMPI-projects,C,git,https://github.com/ibrohimmn1994/OpenMPI-projects.git,0.0,5891985,ba41d93133c5109b77636d36e7b5fbf47e0a6bab,,,False,False
7350.0,guyreuveni33/LinkedList_OpenMP,C,git,https://github.com/guyreuveni33/LinkedList_OpenMP.git,0.0,5941985,86d52809cdd85575bf78a33d3d3b07a9551f94b6,,,True,True
7345.0,mun-iulian/openmp-fork,C++,git,https://github.com/mun-iulian/openmp-fork.git,0.0,5951985,acf21213dab03cf0c734709b87a45014e995546c,,,True,False
7337.0,deoxyribonuclease/OpenMP5,C++,git,https://github.com/deoxyribonuclease/OpenMP5.git,0.0,5961985,a5dfa480f09853a1fb2c8bb418c638cfba5aae9b,,,False,False
7591.0,puzzlef/pagerank-barrierfree-openmp-dynamic,C++,git,https://github.com/puzzlef/pagerank-barrierfree-openmp-dynamic.git,0.0,5361985,452597f512150475b3d7a7670ee71ba3aec32168,,,False,False
7330.0,orlandopalmeira/Trabalho-CP-2023-2024,C++,git,https://github.com/orlandopalmeira/Trabalho-CP-2023-2024.git,0.0,5981985,deff537de0f131b105a253dc9c9170634483bdbb,,,False,False
7586.0,EvelynAylin/OpenMP,C++,git,https://github.com/EvelynAylin/OpenMP.git,0.0,5361985,addc24c06a561bdd837cf334a3f84cb846dfdaa0,,,False,False
7375.0,st1gmat/highperf_tasks,C++,git,https://github.com/st1gmat/highperf_tasks.git,0.0,5891985,1eb90d225c2948cb095a3dcbb919ef3ca096db83,,,False,False
7578.0,AlexiosSou/diffusion-omp,C,git,https://github.com/AlexiosSou/diffusion-omp.git,0.0,5391985,f10d07aca381eeb381ca9358f9248ea46e5d18d9,,,False,False
7579.0,LH-1169213/A01169213_OpenMP_V2,C++,git,https://github.com/LH-1169213/A01169213_OpenMP_V2.git,0.0,5381985,51104ce8a36a7c68c0ecdd3c1b820a1795de7093,,,False,False
7362.0,HiPeRT/particle_filter_dta,C++,git,https://github.com/HiPeRT/particle_filter_dta.git,0.0,5911985,6bcd3c7dc151d866e7ca7f535c5d136693f958d1,,,True,False
7357.0,KleinSpeedy/intel-openmp-tutorial,C,git,https://github.com/KleinSpeedy/intel-openmp-tutorial.git,0.0,5931985,7be35755543894ab72a137cbcfbd312e25831708,,,False,False
7428.0,fverri/collatz-sequence,C,git,https://github.com/fverri/collatz-sequence.git,0.0,5791985,d4bc4d21ffb862ade07b30463710a5236edae549,,,False,False
7496.0,tnear/OpenMP,C++,git,https://github.com/tnear/OpenMP.git,0.0,5631985,bdd289511dd7a83c1f59089f2f598fc734b6dfb8,,,False,False
7489.0,hanliangyu/OpenMP,C++,git,https://github.com/hanliangyu/OpenMP.git,0.0,5651985,6a46e36a04f53c9d0a7bcbe0a9336d19fb9e25e3,,,True,False
7485.0,ibzzsfw/high-performance-computing,C,git,https://github.com/ibzzsfw/high-performance-computing.git,0.0,5661985,3827c39aa5976db0cb43742df90267128690b95f,,,False,False
7482.0,JosephTNW/sorting-comparison-parallel-serial,C++,git,https://github.com/JosephTNW/sorting-comparison-parallel-serial.git,0.0,5671985,0820d3f209647a80116d4ad64bee83f3c704fe51,,,True,False
7479.0,GeorgeD615/ParallelAlgorithms,C++,git,https://github.com/GeorgeD615/ParallelAlgorithms.git,0.0,5681985,1f3a24aa2cfe91cb4bfe7708b1c03369410cdc60,,,False,False
7500.0,josembadia/mm_offloading,C,git,https://github.com/josembadia/mm_offloading.git,0.0,5621985,95eb5bee029ef56b044d761c6ed13689089ff4b5,,,False,False
7520.0,Wolfram18/openmp-demo,C++,git,https://github.com/Wolfram18/openmp-demo.git,0.0,5561985,4c94aead54843497cb1115a7e79ae8a02efc7e6d,,,False,False
7517.0,marcoame2001/Paralllelism_OpenMp,C++,git,https://github.com/marcoame2001/Paralllelism_OpenMp.git,0.0,5561985,fe40af13cc586d19142ef9719481c50661558d59,,,False,False
7514.0,acham/barriers,C,git,https://github.com/acham/barriers.git,0.0,5591985,b8782de770ef30f07ddacc268e75b369743aaa0b,,,False,False
7511.0,mayank1818/openmp,C++,git,https://github.com/mayank1818/openmp.git,0.0,5601985,a05854a60a2e4cb7618aede096d8bc4dff06463e,,,False,False
7506.0,battcheeks/csc-506-program2,C,git,https://github.com/battcheeks/csc-506-program2.git,0.0,5601985,755e0ff944104576c8db0cd75764411806cf9566,,,False,False
7474.0,Seeclover/ant-algorithm-with-MPI-and-openMP,C++,git,https://github.com/Seeclover/ant-algorithm-with-MPI-and-openMP.git,0.0,5691985,bcd08e233ac78ca7ec29c3ddbb37882a7e462113,,,False,False
7448.0,AnnPalna/Paralelnoe_programmirovanie_OpenMPI,C++,git,https://github.com/AnnPalna/Paralelnoe_programmirovanie_OpenMPI.git,0.0,5751985,907d2fe00974400cece2f4ddd61efc70ff521021,,,False,False
7445.0,cescedes/Heat-Equation-2D-with-OpenMP,C++,git,https://github.com/cescedes/Heat-Equation-2D-with-OpenMP.git,0.0,5751985,57e8eb5039a7b2104adacf4d28ca1b0c6faba3e6,,,False,False
7439.0,missing-user/barnes-hut,C++,git,https://github.com/missing-user/barnes-hut.git,0.0,5761985,7c52c4332a8019fa121af6f1024fce1d5396d0e3,,,True,False
7553.0,DeepMoonkiZz/Project-CHP-2A,C,git,https://github.com/DeepMoonkiZz/Project-CHP-2A.git,0.0,5461985,b6c3dd1be210734ffaa555f308fa2a413e3c5a62,,,False,False
7556.0,RINO-GAELICO/ImageSegmentation,C,git,https://github.com/RINO-GAELICO/ImageSegmentation.git,0.0,5451985,b34be5e462e86d845633fd93e11171c5a9473f4f,,,True,False
7451.0,ph0t0nchik/OpenMP,C,git,https://github.com/ph0t0nchik/OpenMP.git,0.0,5751985,8a0113d0bfaac22acb7958260044e524eaa52792,,,False,False
7471.0,puzzlef/rak-communities-openmp,C++,git,https://github.com/puzzlef/rak-communities-openmp.git,0.0,5691985,487da5ae535190fe2b56cb835a917d80c82136d0,,,False,False
7539.0,ozlemkucuksagir/MPI_OpenMP,C,git,https://github.com/ozlemkucuksagir/MPI_OpenMP.git,0.0,5511985,addd86d7c4ab1d81fea581373e05cda755aff93a,,,False,False
7463.0,Anoushka21/CUDA-vs-OpenMP,C++,git,https://github.com/Anoushka21/CUDA-vs-OpenMP.git,0.0,5701985,e6dce9a8c1384a2eaf76640242f397d6c5bac3f5,,,False,False
7459.0,AuraKaliya/openmp_learn_and_test,C++,git,https://github.com/AuraKaliya/openmp_learn_and_test.git,0.0,5721985,b56b96f875620e533f7104d6a13e5c470bba5f4f,,,False,False
7544.0,PurnimaKumarii/openmp_program,C,git,https://github.com/PurnimaKumarii/openmp_program.git,0.0,5491985,433b41ae0f6cee5f3d84a88152a1bbf56d50db22,,,False,False
7327.0,codepk37/SPP-matrix_vector,C,git,https://github.com/codepk37/SPP-matrix_vector.git,0.0,5991985,b8f0120e7805a2d3d4bc1a0c0165d24fa8ff7aaa,,,False,False
7194.0,nyahn01/finite_element_parallelization_OpenMP_MPI,C++,git,https://github.com/nyahn01/finite_element_parallelization_OpenMP_MPI.git,0.0,12.09.2863,dcdf8732484f13e1cfd29dda85c9a6481aa8bfa2,,,False,False
7190.0,ZhentyaiLentyai/OpenMP_IntegralCalculation,C++,git,https://github.com/ZhentyaiLentyai/OpenMP_IntegralCalculation.git,0.0,28.01.2891,d8d3eb01e7d75e06a204836c7ad4050fbefe133f,,,False,False
7660.0,Ndriqim-H/Assignment-2-OpenMP,C++,git,https://github.com/Ndriqim-H/Assignment-2-OpenMP.git,0.0,5171985,98f2ef24c664e63088784fa57de661de5a1c73e5,,,False,False
7184.0,LOOP115/OpenMP_Study,C,git,https://github.com/LOOP115/OpenMP_Study.git,0.0,19.03.2973,3c6c38933d6ff0e72233c81fd5a89b1f4257f58a,,,False,False
7180.0,RonShmaya/Parallel_Computing_using_MPI_openMp_Cuda,C,git,https://github.com/RonShmaya/Parallel_Computing_using_MPI_openMp_Cuda.git,0.0,09.05.3055,53808ce32d794857911fad48805d7bf5c039c6c0,,,False,False
7198.0,EnzeXu/OpenMP,C++,git,https://github.com/EnzeXu/OpenMP.git,0.0,12.09.2863,7ba28fa75c58bbd72268aea30992202e1d142d99,,,False,False
7221.0,AAbhijithA/DFS-Parallelization,C++,git,https://github.com/AAbhijithA/DFS-Parallelization.git,0.0,6151985,891d00efe78bfb5a20b6070b063779967b75cd28,,,False,False
7656.0,Liliana431/OpenMp,C++,git,https://github.com/Liliana431/OpenMp.git,0.0,5171985,9013c16f41ead0602139501adcbe046f4a2ac5be,,,False,False
7211.0,jmj52/OpenMP_MNIST_NN,C,git,https://github.com/jmj52/OpenMP_MNIST_NN.git,0.0,6151985,324bda592b29021db120ef037b51bbbf4592c414,,,False,False
7208.0,JVALPASS/Function_vectorization,C,git,https://github.com/JVALPASS/Function_vectorization.git,0.0,04.06.2699,7958ea71878065dd1c42d00143babe6dead35968,,,False,False
7202.0,AmanPateI/Numerical-Integration,C++,git,https://github.com/AmanPateI/Numerical-Integration.git,0.0,09.12.2808,e66a7b09ce3415e5aebea348c894b94b931a7676,,,False,False
7175.0,SooJuWen/SGA-OpenMP-,C++,git,https://github.com/SooJuWen/SGA-OpenMP-.git,0.0,28.06.3137,9714660a0e04857a7df699167c88006b8f3369d7,,,False,False
7668.0,tareqmahmood/TeamSAT,C++,git,https://github.com/tareqmahmood/TeamSAT.git,0.0,5131985,f0676bea47a5212948683de3d921e49d63ab9f40,,,False,False
7139.0,Tyson44-rus/OpenMP1,C++,git,https://github.com/Tyson44-rus/OpenMP1.git,0.0,29.08.3438,fa06c9a3bf2ae49cd57ef5ee179ccbd635061962,,,False,False
7132.0,mridul21harish/High-Performance-Computing,C,git,https://github.com/mridul21harish/High-Performance-Computing.git,0.0,01.06.3493,7045cf72774d88c5f25dd7f55de989d31f4cfff9,,,False,False
7129.0,u-noob-i/OpenMP-tutorial,C,git,https://github.com/u-noob-i/OpenMP-tutorial.git,0.0,18.10.3520,f772e9fa73384535c8ef168525e8b571b4b052de,,,False,False
7124.0,AkankshaTelagamsetty12/OpenMP_Programming,C,git,https://github.com/AkankshaTelagamsetty12/OpenMP_Programming.git,0.0,24.04.3630,bff05faf75a95a0bb0613f0252e02472e1abd75b,,,False,False
7666.0,PantelisMakrygiannis/ParallelComputing,C,git,https://github.com/PantelisMakrygiannis/ParallelComputing.git,0.0,5141985,42b8619dcb38794383742e64f8633eb4c94000f7,,,False,False
7168.0,tomaszStr1020/parallel_programming,C,git,https://github.com/tomaszStr1020/parallel_programming.git,0.0,31.03.3192,9bc5b351b1d509a91747b995e9e89b96a2179940,,,False,False
7164.0,RonBless/image-processing-parallel-computing,C,git,https://github.com/RonBless/image-processing-parallel-computing.git,0.0,17.08.3219,6668b7ab28efe0d3b8347bca064c4caaf3a2abff,,,False,False
7159.0,Kuchibecka/GST_OpenMP,C++,git,https://github.com/Kuchibecka/GST_OpenMP.git,0.0,21.02.3329,4c671f0f90c7bae27a962339e144f358f25348e9,,,True,True
7664.0,Mr-Philo/Simple-CPU-Parallel,C,git,https://github.com/Mr-Philo/Simple-CPU-Parallel.git,0.0,5151985,06b0420876de5a2a0779ce7263e668248beffa8c,,,False,False
7154.0,sebasalazar/cpyd-taller-03,C++,git,https://github.com/sebasalazar/cpyd-taller-03.git,0.0,09.07.3356,648754384cd170a92ff0cd3f0bcaefd9d1390e47,,,False,False
7226.0,n1klze/Parallel-Programming,C,git,https://github.com/n1klze/Parallel-Programming.git,0.0,6151985,80692cfe6fc570d557b39809968302c8e36e2771,,,False,False
7299.0,mati2251/canny-edge-detetction,C,git,https://github.com/mati2251/canny-edge-detetction.git,0.0,6051985,a9decdcb5567911a6b1dde1b457a2bf8ec7f1bbd,,,True,False
7614.0,accoumar12/HPC-OpenMP,C,git,https://github.com/accoumar12/HPC-OpenMP.git,0.0,5291985,e9bf1c57ee35c0bce864196ea0217e5a7452327f,,,False,False
7290.0,camjay99/CS5220Final_Project,C++,git,https://github.com/camjay99/CS5220Final_Project.git,0.0,6081985,2f8b47c30f9693929f1e4c9cba92bfd5f40ca51e,,,False,False
7287.0,rkg266/Tensors-FromScratch-Cpp,C++,git,https://github.com/rkg266/Tensors-FromScratch-Cpp.git,0.0,6081985,b35de6c6b870ac06c61a10caccd0af90591df33b,,,True,False
7285.0,aless-x-code/MonteCarlo-OpenMP,C++,git,https://github.com/aless-x-code/MonteCarlo-OpenMP.git,0.0,6091985,4e3808e11dde2527280b6e89cb2f0118b15dc163,,,False,False
7304.0,Sean-Higgins/Epidemiology-Models,C,git,https://github.com/Sean-Higgins/Epidemiology-Models.git,0.0,6041985,309c4aeb49fc4c50965545bf0386a73ff1bc2d8f,,,False,False
7597.0,aaamourao/clDES,C++,git,https://github.com/aaamourao/clDES.git,0.0,5351985,2e0199016c1ed0a0b205b838e92a3f047f3478af,,,True,False
7319.0,wybin4/lab_omp,C++,git,https://github.com/wybin4/lab_omp.git,0.0,6011985,987c773726d85c77fde2f9062839ec644f52dae6,,,False,False
7313.0,JustWhit3/cppfetch,C++,git,https://github.com/JustWhit3/cppfetch.git,0.0,6021985,938b750312850c98a3179c809b68b7c61aed1ddc,,,True,False
7604.0,LuigiPagani/Monte-Carlo-Methods-for-the-2D-ising-Model,C++,git,https://github.com/LuigiPagani/Monte-Carlo-Methods-for-the-2D-ising-Model.git,0.0,5341985,d33d4d68651eca960a05c2fbb26f9996de6dae00,,,False,False
7307.0,tasath26/Game-of-Life-OpenMP,C,git,https://github.com/tasath26/Game-of-Life-OpenMP.git,0.0,6031985,0a9b1a2f02a27b5fc011864f0c823597d206efc1,,,False,False
7623.0,ogzhn1k/OpenMP-Architecture,C++,git,https://github.com/ogzhn1k/OpenMP-Architecture.git,0.0,5261985,6da9cf908038cd8bbfd09414e64d594bbfc35734,,,False,False
7644.0,IDragonThunderI/Multithreading-OpenMP_RecursiveParallelism,C++,git,https://github.com/IDragonThunderI/Multithreading-OpenMP_RecursiveParallelism.git,0.0,5191985,b5e3044633262695fae6433bad5767a1518108f7,,,False,False
7646.0,IDragonThunderI/Multithreading-OpenMP_ParallelLoops,C++,git,https://github.com/IDragonThunderI/Multithreading-OpenMP_ParallelLoops.git,0.0,5191985,9c7f402285c02fd12757ce7752aafc8dc4d12d47,,,False,False
7243.0,critixa/Parallel-KMeans-Clustering,C,git,https://github.com/critixa/Parallel-KMeans-Clustering.git,0.0,6141985,ee73a4fcf4633809308c67e989458a3b497874ee,,,False,False
7237.0,aaabdulaevvv/OpenMP_PerfectNumbers,C++,git,https://github.com/aaabdulaevvv/OpenMP_PerfectNumbers.git,0.0,6151985,b4dccbc9f679da8b69d169807304634bcb8757e0,,,False,False
7233.0,shruthimohan03/Parallel-Database-Architecture,C++,git,https://github.com/shruthimohan03/Parallel-Database-Architecture.git,0.0,6151985,0498299932362c2c1a35e0eb71a9ea54b7679bf7,,,False,False
7640.0,hoanganh1506/Parallel-and-Serial-BellmanFord-Algorithm,C++,git,https://github.com/hoanganh1506/Parallel-and-Serial-BellmanFord-Algorithm.git,0.0,5201985,7e2bc564262e903a5047742e9a6226ce512a498d,,,False,False
7279.0,septianrazi/ImageProcessingInOpenMPCuda,C,git,https://github.com/septianrazi/ImageProcessingInOpenMPCuda.git,0.0,6091985,bdf8566c4e75004551395b5b5ed49f111577b40f,,,False,False
7277.0,Alvin0131/RealTme-Rendering,C++,git,https://github.com/Alvin0131/RealTme-Rendering.git,0.0,6091985,173e88cd03f718d2bb383e64221789577cf51910,,,False,False
7633.0,jfboy233/openmpi-test,C,git,https://github.com/jfboy233/openmpi-test.git,0.0,5241985,e92c6f4750220f79f0f8123b3f972f4c6e1a63da,,,False,False
7634.0,TIAGOOOLIVEIRA/Master-HighPerformanceComputing-UniversidadSantiagoCompostela_code_cuda-mpi-omp,C,git,https://github.com/TIAGOOOLIVEIRA/Master-HighPerformanceComputing-UniversidadSantiagoCompostela_code_cuda-mpi-omp.git,0.0,5231985,41884b472b6f64a6ce50e52f088c50c988fcb76b,,,False,False
7637.0,Xinyu302/Cholesky-OpenMP,C,git,https://github.com/Xinyu302/Cholesky-OpenMP.git,0.0,5211985,7e1ad7673b1096cb0e966629b37bc6014d7db24a,,,False,False
6716.0,CHPS-HITS-SALSA/hits-salsa,C++,git,https://github.com/CHPS-HITS-SALSA/hits-salsa.git,0.0,19.03.7162,23f376182133a56afcfe2b76ae527e83e7b1ec45,,,True,False
7902.0,bhemati/openmp_blur_task_taskloop,C++,git,https://github.com/bhemati/openmp_blur_task_taskloop.git,0.0,4601985,7023cb7261805b75239ac623ae8ff4dc487a4a2d,,,False,False
6179.0,tiwariarjun91/Parallel-Programming-OpenMP,C,git,https://github.com/tiwariarjun91/Parallel-Programming-OpenMP.git,0.0,-2918015,f16f687f227396631d10ddbccc86fc140b407af3,,,False,False
6175.0,bart1259/ConwayOpenMP,C++,git,https://github.com/bart1259/ConwayOpenMP.git,0.0,-2898015,0d396d7c5a766995c5712e702005f22e6cc4a549,,,False,False
6170.0,osvaldolimeirasantos/PGCC011-OpenMP,C++,git,https://github.com/osvaldolimeirasantos/PGCC011-OpenMP.git,0.0,-2868015,c5b8b8d938673c95bbd4008b639866fbd8a6edfe,,,False,False
6164.0,sankdev0/multi-demo-01,C++,git,https://github.com/sankdev0/multi-demo-01.git,0.0,-2848015,dff17d2c2b34d2512b41b1c796e396d48d224fb2,,,False,False
6187.0,Dan-Yeh/Parallel-Kd-Tree,C++,git,https://github.com/Dan-Yeh/Parallel-Kd-Tree.git,0.0,-2938015,f9a61c214eca0700a60262948b2c30d22e94882a,,,False,False
6210.0,IshanBorkar/Backpropagation_OpenMP_Project,C,git,https://github.com/IshanBorkar/Backpropagation_OpenMP_Project.git,0.0,3401985,2451de2aa5f25b46f9fe18e86d6771c48d8c56b8,,,False,False
6206.0,koksing456/Solving-Massive-Linear-Equations,C++,git,https://github.com/koksing456/Solving-Massive-Linear-Equations.git,0.0,-3008015,3eed6628e54118161edbbce3c5e96f2a3aa67074,,,False,False
6203.0,kostascc/PDS-Project-4,C++,git,https://github.com/kostascc/PDS-Project-4.git,0.0,-2998015,33cedd1a5800a4e2b6cb51a7c6635b2eaa82dd19,,,False,False
6197.0,tristingreenstein/Optimization-Techniques-using-Parallel-Task-in-OpenMP,C,git,https://github.com/tristingreenstein/Optimization-Techniques-using-Parallel-Task-in-OpenMP.git,0.0,-2968015,e2d28334a504d373d764e142f6f796bbecb37a10,,,False,False
7896.0,MohShahin/Assignment-2-Parallelizing-Matrix-Multiplication-using-Pthreads-and-OpenMP,C,git,https://github.com/MohShahin/Assignment-2-Parallelizing-Matrix-Multiplication-using-Pthreads-and-OpenMP.git,0.0,4601985,420d2157f24b1b367f337931ff61f5d2b9545611,,,False,False
6160.0,hmai2139/comp90025-project2,C++,git,https://github.com/hmai2139/comp90025-project2.git,0.0,-2838015,2680f1398251fdbc2fb9b0f80a9311ca3eb554be,,,True,False
6131.0,Falkgaard/omp_raii,C++,git,https://github.com/Falkgaard/omp_raii.git,0.0,-2738015,3bb46cfafda6d028bdac91e089e618e2df84730f,,,False,False
6125.0,BRUS1NATOR/MatrixMul,C++,git,https://github.com/BRUS1NATOR/MatrixMul.git,0.0,-2718015,35de9d99877abcd10a2e5dcb65aa3c3ff24c9987,,,False,False
6122.0,pablocnds/Multithread-Asteroid-Simulator,C++,git,https://github.com/pablocnds/Multithread-Asteroid-Simulator.git,0.0,-2708015,69dd8aef0be73800720564c5e909da84d9f652bd,,,False,False
7913.0,viniman27/OpenMPStudies,C,git,https://github.com/viniman27/OpenMPStudies.git,0.0,4561985,b459fc1885b74e2821a42879074735b3b4e627a3,,,False,False
6112.0,Nastennn/hps-1,C,git,https://github.com/Nastennn/hps-1.git,0.0,-2668015,7f162445240183a1eed69c72bfd1b5a3d9bb347d,,,False,False
6132.0,pikulkarni7/COEN_319_Project2,C++,git,https://github.com/pikulkarni7/COEN_319_Project2.git,0.0,-2738015,77ddabdb08679c74d3e604a6272937e2913342ff,,,False,False
6156.0,bonevbs/quicksort,C++,git,https://github.com/bonevbs/quicksort.git,0.0,-2818015,8e14fcb122ba2f636d2dda09f2f9c92632a3a855,,,False,False
7523.0,josephleekl/OpenMP-Quantum,C,git,https://github.com/josephleekl/OpenMP-Quantum.git,0.0,5551985,b1da996d2487f4b96272b9a0ec4140775cac299f,,,True,False
6149.0,kaityo256/calcpi_omp,C++,git,https://github.com/kaityo256/calcpi_omp.git,0.0,-2798015,d66b3387af4002fb462949aff580bcc43b5f38e0,,,False,False
6143.0,sankdev0/pi-calculation,C++,git,https://github.com/sankdev0/pi-calculation.git,0.0,-2788015,330534dfecede8d6fd54007c072f79c2cc277da7,,,False,False
6139.0,lolodino77/projet_hpc,C,git,https://github.com/lolodino77/projet_hpc.git,0.0,-2778015,03e83206afae2b63232cc1ef29329629f0f3917d,,,False,False
6211.0,conda-forge/_openmp_mutex-feedstock,C,git,https://github.com/conda-forge/_openmp_mutex-feedstock.git,0.0,3391985,6eccb26198876864a8f7675d75d2499643028be4,,,False,False
6284.0,ares-17/parallel-distributed-computing,C,git,https://github.com/ares-17/parallel-distributed-computing.git,0.0,3141985,c5409ba26342e4f6aa3e33670dfee872ea5b3027,,,False,False
6280.0,volvinbur1/OpenMPI-programming,C++,git,https://github.com/volvinbur1/OpenMPI-programming.git,0.0,3151985,77ab4b172b2fa1c578e6aeb6a1276aacc5d78c94,,,False,False
6274.0,FotiosBistas/ParallelProgramming,C,git,https://github.com/FotiosBistas/ParallelProgramming.git,0.0,3181985,3981935e3280472f2aa41346aa62efc713a6a3b2,,,False,False
6269.0,nouhm/HighPerformanceComputing-,C++,git,https://github.com/nouhm/HighPerformanceComputing-.git,0.0,3191985,96254e691a2a58fa49da9d103e3a3573043d3be4,,,False,False
6264.0,mfaysal101/parallel_equitruss,C++,git,https://github.com/mfaysal101/parallel_equitruss.git,0.0,3211985,3b25957677f1d33dbc1e10605b2837194756939d,,,True,False
6285.0,curry0622/Parallel-Programming,C++,git,https://github.com/curry0622/Parallel-Programming.git,0.0,3141985,c94b376a27c7862672ed1e964acb4cd56220626d,,,False,False
6311.0,SSiluRS/GaussParallMethod,C++,git,https://github.com/SSiluRS/GaussParallMethod.git,0.0,3061985,0ab5843dc0723f1c59a13d927f3031cddac8cb43,,,False,False
6307.0,olaDEN/producer_consumer_word_character_count_in_file,C++,git,https://github.com/olaDEN/producer_consumer_word_character_count_in_file.git,0.0,3071985,731981d04a0bdbe97c892f195f603f5a3be1b1e3,,,False,False
6301.0,NeXaSC/GameOfLife-C,C,git,https://github.com/NeXaSC/GameOfLife-C.git,0.0,3081985,c08ec72f751a84d65feadf88ab8cf3a2d9304f7a,,,False,False
6296.0,quangle2706/LinuxProjects,C,git,https://github.com/quangle2706/LinuxProjects.git,0.0,3101985,c89bc76ab255252e4e73c91210f6005f624a0367,,,False,False
6291.0,lamlamnt/CWM_HPC_Prac4,C,git,https://github.com/lamlamnt/CWM_HPC_Prac4.git,0.0,3111985,3235969478f01df791187ed210b01aeb11ea58ef,,,False,False
6259.0,mare5x/reiter-snowflakes,C,git,https://github.com/mare5x/reiter-snowflakes.git,0.0,3231985,6a92401c3f7a77545fa2ae4e37275f3668a39e2a,,,False,False
7884.0,AlexRodriguez122/Rendimiento-Multiplicaci-n-Matrices-OpenMP,C,git,https://github.com/AlexRodriguez122/Rendimiento-Multiplicaci-n-Matrices-OpenMP.git,0.0,4631985,2888c5c561fe3284119161bc65715768aecbbf2b,,,False,False
6230.0,Judmurray/OpenMP-Kmeans,C,git,https://github.com/Judmurray/OpenMP-Kmeans.git,0.0,3331985,68bedcd0d9b9636db49fb6fcbff314a8ffa3d91a,,,False,False
6225.0,cspiegel/openmpt-charset,C++,git,https://github.com/cspiegel/openmpt-charset.git,0.0,3351985,6af93c47058fc498ff797fffb22b6919b94a4a30,,,False,False
6221.0,ShazwanX9/Parallel_Processing,C,git,https://github.com/ShazwanX9/Parallel_Processing.git,0.0,3351985,6369a0282628810c770d2666d1ed0c2671089f21,,,False,False
7890.0,hugomardbrink/aoc20,C++,git,https://github.com/hugomardbrink/aoc20.git,0.0,4611985,251a0b1068d20d812314c91d9a6f56471bed8d6b,,,True,False
7883.0,Aleeja137/Multipacting,C++,git,https://github.com/Aleeja137/Multipacting.git,0.0,4631985,9893001256a7e91ec0fc86e0358e2decf9533f6d,,,True,False
7880.0,jainadithya/OpenMP,C,git,https://github.com/jainadithya/OpenMP.git,0.0,4631985,6c1b7df88c4e3e4185de8608006f7fd5282d004b,,,False,False
7881.0,sebas-mora28/CE4302-Tarea-02-OpenMPI,C,git,https://github.com/sebas-mora28/CE4302-Tarea-02-OpenMPI.git,0.0,4631985,0f54a9c209886a35801158f7911417a06156c952,,,False,False
6246.0,james-lunt/travelling-salesperson-challenge,C,git,https://github.com/james-lunt/travelling-salesperson-challenge.git,0.0,3271985,f2fc0d46d8680a378bb42f5343145cbfdc64f8aa,,,False,False
6242.0,AlexKuoTW/Implementation-of-Knapsack-0-1-problem-in-MPI-OpenMP,C,git,https://github.com/AlexKuoTW/Implementation-of-Knapsack-0-1-problem-in-MPI-OpenMP.git,0.0,3291985,8db38c424ec86f2d5cb2cd319eb7cdd5950ec9bf,,,False,False
6238.0,hamzeh4345/6-Parallelizing-the-Floyd-Warshall-Algorythm-using-OpenMP-and-CUDA-project-.,C,git,https://github.com/hamzeh4345/6-Parallelizing-the-Floyd-Warshall-Algorythm-using-OpenMP-and-CUDA-project-..git,0.0,3301985,482091d9b28fdc495ec488c91854a104dc8e7e42,,,False,False
6108.0,gstangel/IT388_k_means,C++,git,https://github.com/gstangel/IT388_k_means.git,0.0,-2648015,19b709a628bc0f4619aa4d4fcef952b9acaf3d47,,,False,False
7946.0,SmrithiGanesh-git/OpenMpProject-C-,C,git,https://github.com/SmrithiGanesh-git/OpenMpProject-C-.git,0.0,4451985,b3a220033050e6ec73851e3cf4bc037332f6b8e7,,,False,False
5974.0,Ubsefor/3MatrixMultiplex,C,git,https://github.com/Ubsefor/3MatrixMultiplex.git,0.0,-2318015,7a58139312afbde869475871fa020d4213ab1c7e,,,False,False
5970.0,thevoid12/word-search-using-parallel-computing,C++,git,https://github.com/thevoid12/word-search-using-parallel-computing.git,0.0,-2308015,d7f3fb1c03f868cb9aa2bf43ffea7cb795c743bd,,,False,False
5965.0,Allem1991/OpenMP,C++,git,https://github.com/Allem1991/OpenMP.git,0.0,-2308015,34f92215561fa479837574a728bc14ecac8232be,,,False,False
5960.0,pchenik/OpenMP_Tasks,C++,git,https://github.com/pchenik/OpenMP_Tasks.git,0.0,-2288015,0ca0c0fb77d91c81183adeb3f496d10898c83469,,,False,False
5955.0,MuskanGupta2410/Dijkstra_OpenMP,C,git,https://github.com/MuskanGupta2410/Dijkstra_OpenMP.git,0.0,-2268015,3da09ded3d2091e46e98de8f65ec752ad11f2914,,,False,False
5995.0,DiWu9/UnionCS-CSC333-Parallel,C,git,https://github.com/DiWu9/UnionCS-CSC333-Parallel.git,0.0,-2368015,889464934d8ca5a57f2f88a96b73a485d585a4b0,,,False,False
6001.0,pablito2199/Programacion-Multinucleo-SIMD,C,git,https://github.com/pablito2199/Programacion-Multinucleo-SIMD.git,0.0,-2378015,815bcff0522ee6f0543a40313cb317dfb1ddb6eb,,,False,False
7944.0,ku-cylee/shpc-asgmt3-openmp,C,git,https://github.com/ku-cylee/shpc-asgmt3-openmp.git,0.0,4451985,fce6f8e899e166e6d4a5b5ce22aa332b257e8199,,,False,False
5993.0,andriotis/Parallel-Distributed-Systems-1,C,git,https://github.com/andriotis/Parallel-Distributed-Systems-1.git,0.0,-2368015,da4e62e3ed330750c3033ef952d43cfc1e2ee36a,,,False,False
